,base_model.model.model.layers.0.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.0.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_B.default.weight,ids,sum_model_cols
10,-12520.764,-5669.7656,-92.40796,-4370.3945,4501.482,-4501.9053,-13259.971,-15445.413,-16519.285,-27313.875,-16098.417,-14629.336,-15171.684,-15094.772,-19013.988,-23066.371,-23561.545,-24444.855,-39715.11,-29358.645,-48233.312,-44725.93,-14465.245,-20681.342,-20616.242,-28127.291,-55360.42,-35035.2,-32050.05,-34947.574,-38606.72,-34523.56,-25506.707,-41073.176,-17295.555,-27567.213,-31541.852,-33571.348,-6666.879,-53269.027,-10247.99,-65781.08,-25530.004,-24157.156,-16003.641,-30481.182,-54938.957,-59595.586,[10],-1245947.2
11,-4593.505,-8158.573,463.4005,1091.825,-2684.1406,-1479.5862,-9457.252,-2996.4126,-2749.174,-1557.7397,-6567.6133,-3475.255,-5818.4585,-7499.402,-9742.135,-6037.1934,-1985.6953,-6852.488,-9020.635,-9018.529,-17620.639,-23200.703,-13722.148,-14638.588,-24428.016,-16791.906,-17077.297,-17219.777,-16495.484,-22361.715,-22533.703,-27437.29,-25530.371,-37727.477,-21668.818,-27653.738,-17862.656,-21057.33,-12758.911,-14506.499,-6046.4067,-21030.139,-10561.537,-16654.021,-9986.391,-12717.468,-30970.879,-23969.05,[11],-642367.5
12,6.843791,1.9376025,0.4456682,-0.18327871,-0.0023741722,0.48270112,2.385697,1.0576801,10.453083,-2.3379347,-4.77684,2.0369477,-15.754749,5.1994767,5.944873,0.7543596,1.593434,1.8225809,-16.888924,0.64033175,44.26644,7.73848,6.2741685,3.6035695,86.79636,33.611034,15.143555,9.539961,11.47267,9.822945,-2.4026756,1.3455447,4.866105,2.6831067,13.610291,2.6655436,19.483902,15.294935,2.9603786,3.4156525,-10.547285,3.3321471,9.2410755,12.489563,-17.90345,-1.4709187,12.636766,4.076516,[12],305.70053
13,1761.3279,-4431.084,-1214.6643,-5566.5073,-2661.7476,-2799.44,-768.2235,-2339.8613,-212.65228,-2205.4905,331.98212,-2246.3704,1496.9023,-1376.0841,-3628.8997,-3140.582,-4010.1074,-1569.9712,-18.882263,391.383,-7402.161,-6510.039,-6085.2905,2049.0337,-6783.213,-4073.876,1439.1804,1490.2988,-5313.956,-2069.6177,-3029.1973,13.501831,-7773.0,-7398.1147,1036.3931,-9930.363,-7468.3975,-8771.07,-2238.4392,-8232.228,-3369.0203,-5013.5107,-1236.1394,-3640.7014,-3396.9917,-5761.9355,-14271.113,-14776.195,[13],-172725.12
14,9.037655,-2.3519108,3.6869512,-0.15340531,-0.7713981,1.5420487,-2.4991262,-2.625482,3.4997792,9.517537,-9.860577,-2.2657204,-18.591158,2.7927058,1.1951208,-3.6966302,25.397095,19.760502,-21.059633,-2.3044605,-17.367329,-7.347024,10.840104,8.289572,75.8775,24.324064,27.150152,18.503925,-3.638706,14.022612,-6.2667036,12.070552,11.873986,1.9481221,26.154503,4.658558,49.591103,34.388756,3.5446742,2.5329711,-18.173483,1.8056551,13.50818,18.501987,-31.45972,-1.9604838,25.623293,6.591178,[14],315.83792
15,14.583229,-1.4726024,3.8127358,3.416505,-3.7489018,-0.6036463,-6.5449624,0.25971135,-4.0543594,6.3761067,16.348507,9.885166,-39.376244,3.466556,16.50086,7.8478594,17.465225,13.276318,-52.52048,-0.90250397,-61.066025,-31.057316,-12.2442665,21.9287,159.95175,61.264473,30.57257,13.172153,26.212824,26.453686,-42.65361,-13.965666,7.199239,8.747851,38.13571,4.198057,57.18315,43.222126,4.913933,5.5839047,-28.805346,1.8858266,22.48965,28.254038,-38.34787,1.3651866,41.73082,12.704591,[15],393.04517
16,-2698.6594,-5054.196,-6372.1543,-9365.68,-4416.8184,-5156.422,-9471.08,-7351.53,-26780.426,-7426.421,-10746.187,-10071.932,-11001.984,-10777.803,-12032.969,-10547.959,-10444.012,-13982.3125,-18933.09,-14350.414,-49503.81,-36700.19,-5593.5547,-19483.758,-31329.844,-26964.621,-43539.4,-21232.441,-12162.976,-22477.16,-15728.865,-29152.121,-21549.277,-51903.125,-14069.025,-15618.819,-42476.836,-42562.984,-18212.064,-15735.271,-6511.384,-26462.666,-22563.059,-24879.844,-21931.82,-29410.855,-21140.525,-12919.113,[16],-908797.44
17,-2523.1665,-483.1766,-1635.9186,-1192.548,2014.1824,-432.10535,-464.4638,3164.9285,-8949.328,-3076.5112,-229.8772,-4028.4658,5772.79,-3450.5571,-4453.6235,-830.07434,115.4115,-2213.9607,-9512.611,-7639.232,-17640.977,-13503.639,-3929.3052,-6145.9634,-49752.273,-21493.504,-10705.422,-5167.4844,-9838.444,-6285.4575,-705.6532,-3863.37,1792.9266,-1411.9982,-2684.2422,-18595.527,-20124.156,-23471.875,-3048.4707,-682.6576,620.43317,-3790.563,-25380.766,-5995.635,-6890.4297,-2935.0527,8870.243,1460.1482,[17],-291347.4
18,-14572.369,-7458.223,-3351.4683,-7570.217,-6298.497,-5789.4873,-33901.54,-29956.219,-23385.547,-22688.246,-20089.422,-26721.66,-29123.656,-25001.959,-26375.447,-34875.465,-12456.202,-28873.445,-51721.594,-41189.16,-56013.22,-50660.27,-43005.82,-64904.977,-42658.703,-34139.152,-74288.73,-93329.93,-36214.87,-66407.89,-72716.95,-87167.72,-53983.395,-75044.22,-30334.258,-36820.18,-53041.957,-59158.42,-28503.684,-51164.977,-18881.924,-47902.047,-45547.105,-42804.625,-19508.48,-31877.523,-74757.3,-53018.504,[18],-1895256.4
19,2.8610678,-2.4766698,4.352901,2.9091034,-0.38982314,1.8479189,-1.5339444,4.697123,4.9417486,0.42252922,-7.0792885,-0.55653906,-19.485493,4.278502,-1.6167924,-12.417415,39.848896,22.02061,-26.892914,-7.776022,8.079395,0.3058672,2.8652258,8.116163,114.71123,35.150192,25.557343,15.366158,-0.686563,15.454429,7.5146503,10.733904,9.074818,0.23210669,19.800686,3.0698237,59.910698,29.678982,3.1696105,3.1781971,-11.614713,3.6444945,8.95161,14.514626,-35.174088,-1.8697844,22.748043,5.7834578,[19],386.22208
20,-7157.385,-5820.8335,287.26135,308.25058,-398.78058,-744.74567,-5333.289,-1412.475,-161.83716,-6134.06,-4140.489,-5001.8965,-4265.0063,-4462.66,-6477.8906,-5925.8184,-2596.9976,-5352.824,-16513.426,-12898.73,-12879.027,-11510.967,-10797.025,-9242.668,-12691.132,-8152.8286,-5156.5957,-7339.2656,-10248.365,-13092.648,-13889.23,-15190.286,-23614.268,-17664.973,-15473.9375,-28056.434,-22120.816,-27438.053,-11659.181,-18215.55,-820.5282,-15273.37,-6359.0063,-11199.528,-5027.403,-13123.386,-28205.34,-29814.904,[20],-498460.38
21,-11916.446,-15754.162,-4329.533,-7590.1597,-2319.0532,-1258.8566,-12730.844,-8121.087,-27645.557,-12203.734,-18428.84,-17299.908,-1189.2854,-11819.851,-24959.393,-27625.016,-10449.075,-17278.797,-59493.406,-45530.1,-70833.86,-57789.18,-12411.568,-34555.383,-44712.65,-46126.863,-37518.945,-34899.094,-30698.809,-33779.86,-14962.512,-39578.18,-5129.2256,-26388.574,-1386.1602,-31169.277,-54694.773,-44207.137,-11493.316,-24455.336,-9991.794,-21474.488,-57151.83,-47017.547,-20261.508,-17625.32,-35938.477,-39042.285,[21],-1243237.0
22,-13570.825,-19192.734,-2207.538,2234.6553,-399.78674,1288.7664,-27980.656,-17942.684,-50415.883,-31685.621,-17318.73,-15168.27,-26663.941,-14633.472,-23665.035,-19705.393,-176.32544,-11349.361,-45398.4,-32460.67,-38095.82,-44454.14,-79317.805,-104650.086,-19644.492,-32572.8,-62112.38,-104660.8,-36583.207,-52493.867,-73650.555,-78737.64,-50917.21,-62260.67,-19251.44,-32543.21,-33169.242,-32729.566,-11890.511,-64647.457,-19125.617,-56345.13,-37136.387,-35647.39,-18990.191,-31754.13,-104879.34,-84289.31,[22],-1788962.5
23,-7840.522,-8519.788,-9051.671,-9018.7705,-3889.2627,-3977.98,-13862.792,-9542.157,-18596.48,-9129.178,-13605.931,-5535.3687,-14154.365,-10815.029,-7981.603,-9409.165,-14217.844,-12163.791,-14867.815,-17957.535,-11461.209,-23999.328,-17707.898,-25102.355,-24791.512,-22924.344,-21241.684,-12922.035,-9841.191,-18634.44,-22072.87,-24993.873,-30294.504,-62188.516,-23319.621,-14542.103,-44907.805,-48146.195,-18278.402,-20041.86,-11559.604,-17264.172,-34575.82,-21959.383,-29336.363,-28981.805,-36830.0,-32962.285,[23],-925018.3
24,4.95007,2.4022605,1.8767682,0.5075371,-2.5039132,1.2873837,-6.548582,-1.2734966,11.024949,3.007016,-2.9290323,0.86281157,-23.901768,-0.24317235,-2.0846496,-10.482862,28.620075,15.238343,-0.6834409,6.5450935,2.2321663,1.8657618,-4.4055457,6.3093476,123.25944,37.75007,12.211237,13.64881,6.243993,17.854902,-2.767805,6.878847,10.665836,2.0538955,22.171999,4.3209863,38.62687,25.066795,2.8457093,2.5052578,-18.655163,0.37657952,13.363392,14.667374,-30.019276,0.587868,23.071972,6.871864,[24],365.27454
25,-1.5557246,2.7966642,0.32634532,1.7366916,2.4925377,3.0533,6.7236223,-2.5532904,13.815069,-0.3211205,-22.748121,-4.0217156,-38.800446,3.1368947,1.9219854,-10.716323,68.42853,37.08344,-61.55094,-16.901743,-71.95082,-31.13409,15.0666065,5.268919,205.27917,53.283104,44.976665,20.92852,23.322163,37.541405,-40.536285,14.392834,20.201698,-3.37358,45.09153,-0.50172424,147.97784,25.221724,6.7107368,3.9167407,-54.179493,4.899161,35.924644,42.905067,-53.066006,3.468563,53.558483,14.418709,[25],551.9579
26,-8933.839,-12210.905,-5433.0825,1017.1581,-9619.598,-3248.2878,-17372.63,-11363.098,-7509.3145,-9603.503,-3696.9895,-5280.6553,-8850.85,-5555.913,-5069.619,-3640.929,-9118.855,-10596.683,-26518.996,-22345.463,-11932.949,-25780.262,-7001.513,-19934.107,-16598.219,-15708.459,-38742.984,-29012.283,-36114.484,-32251.312,-34606.875,-53837.906,-57134.125,-44994.227,-19226.295,-28632.506,-22328.031,-21180.783,-9195.536,-22895.83,-4392.7637,-37276.363,-9038.73,-15313.748,-7438.7896,-18768.148,-33210.137,-41375.883,[26],-898875.4
27,-8839.412,-7886.1777,-5866.0176,1561.1427,-2677.6143,-795.24023,-22114.412,-13081.484,-21851.225,-6077.37,-14098.074,-9061.793,-9016.621,-6057.145,-20430.0,-12970.613,-1070.0502,-12527.172,-23794.803,-19170.908,-44931.43,-37041.883,-45308.72,-37804.83,-36648.945,-37077.387,-67601.93,-44426.875,-23748.107,-34202.5,-39474.707,-60466.664,-55240.09,-51357.594,-32708.89,-40564.92,-10121.278,-12226.101,-19963.086,-46503.055,-14061.906,-59214.1,-43051.777,-35404.656,-7840.2256,-23763.424,-104735.56,-98375.8,[27],-1379691.2
28,-2868.4563,-6316.625,-3383.3086,-5421.955,-5570.5293,-5176.316,-12424.857,-2873.534,-740.91077,-6087.289,-14078.1,-15119.332,-10987.408,-11863.861,-11480.709,-19453.092,-16787.879,-16781.766,-49994.594,-26898.582,-58619.9,-37911.93,-11801.521,-20230.924,-87797.375,-48261.125,-7333.1445,-24563.559,-23202.672,-20164.8,-22139.27,-23911.617,-7921.686,-29695.104,-18006.8,-18216.785,-59524.05,-62159.58,-8606.041,-27178.436,-22545.434,-19327.803,-37978.703,-41274.156,-85473.766,-46205.355,-25590.652,-16157.309,[28],-1156108.6
29,-7607.6025,-18726.129,-2818.5513,-3695.8647,-1296.7043,90.54068,-13993.461,-7654.2007,-18555.182,-13200.678,-18848.664,-15112.378,-2581.6428,-11629.898,-20282.52,-23148.127,-11967.926,-17705.58,-52294.098,-34862.32,-53722.54,-45577.51,-9286.811,-32784.3,-49429.246,-39707.97,-42535.918,-33699.793,-35336.734,-38389.336,-14271.029,-28479.516,8721.99,-14628.605,-6481.76,-32106.025,-51888.414,-43270.254,-11579.774,-34700.055,-11709.001,-14272.004,-60515.664,-50340.227,-19426.95,-19226.195,-50939.047,-48570.06,[29],-1180043.8
30,-11395.738,-13313.537,-707.21936,-12676.126,-4038.6416,-8707.004,-10371.213,-15649.723,-23888.162,-34027.152,-11338.02,-11559.292,-23566.844,-12544.986,-19942.18,-11972.934,-2548.918,-7004.0376,-31637.994,-21205.152,-34373.004,-25069.111,-32906.1,-33784.785,-36909.246,-31206.188,-29153.686,-31113.938,-22620.84,-30002.479,-36245.61,-29833.69,-36135.066,-32505.15,-29510.312,-33463.047,-23533.258,-25114.328,-3266.5737,-43386.758,-17215.854,-17709.158,-34398.355,-24905.05,-18552.504,-16186.154,-48160.78,-49157.082,[30],-1114513.0
31,-31531.416,4743.887,-5346.676,-19490.018,-28347.457,-17828.445,-41084.36,-52599.254,-61737.867,-43926.703,-75838.336,-37814.78,-60918.72,-53558.383,-67982.38,-52019.957,-29767.234,-40037.86,-55091.188,-33414.82,-87983.82,-54000.617,-86440.06,-92921.46,-94968.42,-76759.234,-84773.94,-76643.75,-32051.217,-31949.412,-69621.016,-32833.97,-35236.18,-37587.832,-40137.15,-27921.215,-35170.312,-39755.375,-579.13403,-46814.008,-19542.164,-47033.26,-52684.56,-28095.455,-18523.863,-19065.988,-78817.055,-83124.25,[31],-2234626.5
32,-15201.781,-9202.812,-767.80304,-8178.3633,8644.626,-3198.8882,-16832.57,-22331.66,-1636.6113,-18304.445,-19051.06,-17215.36,-12766.735,-18752.004,-8112.168,-18902.63,-53981.54,-39173.18,-78360.28,-64144.41,-42547.188,-45178.797,-23833.438,-43109.266,-5586.464,-28148.559,-76766.22,-64130.547,-39434.074,-53943.68,-71524.87,-50207.97,11672.018,-22755.107,-17675.45,-19384.566,-15145.79,-11187.326,4616.2427,-24707.355,-7480.7935,-11941.835,-22472.123,-16812.836,-14176.289,-16955.332,-34410.43,-46059.85,[32],-1226757.6
33,-21754.783,-16530.385,-17716.441,-26425.379,-20090.629,-9477.935,-1417.8899,-10385.488,49860.562,-42918.793,4522.2627,8590.334,15227.078,1531.8757,-16825.316,-10236.5625,-17572.934,-15770.843,-4202.4434,-3406.4214,-16131.459,-26332.18,-770.2646,-6044.488,-45076.625,-35523.508,-28830.816,-7309.1416,-10637.626,-8130.576,6310.423,-17998.914,3406.9758,-9729.547,-12485.23,-36827.945,-40398.824,-29171.29,-18803.82,-25626.086,-34608.492,-14211.479,-75474.83,-28776.553,-44110.47,-28945.727,5719.2344,-4164.867,[33],-745684.1
34,-11304.587,-7812.0947,-8860.558,-7417.4614,-7897.362,-7816.336,-17185.514,-17856.379,-20797.652,-8008.539,-22828.531,-27253.316,-17175.89,-24963.824,-26722.746,-25553.324,-23158.105,-22678.463,-36840.637,-33533.016,-35381.926,-38668.887,-8487.154,-34188.69,-31268.922,-30253.0,-41908.18,-26354.285,-45827.54,-39685.707,-30833.303,-39024.68,-7951.7246,-35168.625,-20000.395,-30361.035,-29393.05,-28484.838,-15644.871,-24535.828,-10357.489,-38870.094,-39277.36,-31625.95,-14994.424,-27384.562,-52948.492,-44747.086,[34],-1229292.6
35,-8756.365,-7921.858,-946.57947,-3519.3735,-6630.258,-3726.5442,-10856.273,-8082.8105,-16546.883,-14284.936,-11623.526,-9207.121,-21958.086,-13497.278,-12099.441,-11055.532,3767.587,-7951.896,-17210.508,-11889.412,-23608.254,-29884.367,-46023.562,-34890.477,-34282.855,-28450.195,-41300.32,-28172.977,-18397.574,-23925.133,-27563.527,-40910.83,-26160.762,-34845.31,-31497.742,-37991.984,-21391.93,-22033.77,-15527.616,-29701.213,-10250.871,-34325.63,-35044.67,-26714.176,-13539.648,-23788.408,-62858.38,-62305.258,[35],-1059384.5
