,base_model.model.model.layers.0.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.0.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_B.default.weight,ids,sum_model_cols
10,43.195244,4.4282417,-379.27237,38.362057,210.26035,86.323395,-16.77809,-11.348982,-179.9909,-242.46384,20.574104,-45.67019,25.043898,-9.103872,149.81976,136.73788,-30.960949,74.16659,-152.80919,-118.840836,-96.967705,-62.80156,-194.98883,-180.12463,-292.8356,-10.144204,-26.48952,-142.81146,344.40082,283.62787,102.561874,54.419777,-10.47937,-120.22151,-65.01168,19.78957,-359.85162,-145.93202,53.51069,91.04068,-673.11694,-147.28833,-69.72206,-229.12668,212.12128,49.12478,26.14341,162.40054,[10],-1827.0999
11,-14.005188,-7.1533613,-19.549866,10.560209,4.519278,11.289624,6.6503143,19.934418,40.485275,39.702423,-31.603943,15.980798,3.4487257,3.5255852,9.737917,10.120404,-0.18956423,-27.562666,28.077257,21.994118,7.0852423,7.2156234,39.267227,32.354393,71.054054,3.7928398,-6.5716,46.078815,-41.90956,-2.3692245,15.6886,2.7392771,-153.30139,21.943256,-22.333601,13.987108,51.465374,95.20036,17.145596,22.934053,-43.9085,65.996155,19.61459,52.571686,-148.8305,48.465084,53.690018,22.85622,[11],417.88297
12,-1.4739904,-18.851807,-16.687962,-18.527508,2.20349,-18.541103,-16.215975,-5.1452236,-36.482944,-85.62685,6.479038,-14.985434,-22.538704,-8.247907,29.658415,-0.64284134,-61.803265,-38.921158,-56.388832,-56.07587,46.373734,18.781065,-1.1932412,-0.23386145,-104.88913,-24.564777,-37.313835,-111.47452,147.54453,136.29639,16.858522,-3.885889,-28.5818,-76.95482,-61.754635,21.485989,-231.96661,-72.87268,19.606037,3.9234734,-465.71918,-17.438168,32.019146,4.4712815,45.303677,35.854103,-1.7812628,20.178425,[12],-1130.7443
13,329.51328,384.29773,159.57187,152.78436,70.66525,586.38605,748.1606,392.4882,0.08080292,271.1197,120.90393,43.168854,479.59796,327.0528,-136.62848,326.16638,-0.2464447,-1.4591331,330.06873,327.14682,-68.67341,250.79495,788.18823,634.2317,812.2811,191.5217,493.28696,479.1792,-357.35504,13.813896,956.9739,952.0813,-563.03253,466.32834,480.96844,557.00574,1233.222,1269.0435,198.06784,293.94046,-1324.9214,1151.5997,719.40173,1244.5142,-785.0312,1596.793,497.07162,1841.8834,[13],18934.018
14,2.897698,0.23201367,-4.2927155,-4.3112698,12.256474,1.2139807,-4.284793,-12.370265,-9.7011385,-18.467447,-6.193255,-3.3678474,2.1800582,5.1912975,3.2302933,1.2628113,-12.57795,-7.981363,0.36710668,-4.0966086,-4.162142,-3.397984,-11.550282,-8.476402,-6.139744,-4.7883677,-2.0674376,6.1064234,8.989997,8.40209,-13.318453,-5.5070558,-21.249403,-5.0332737,5.9789176,0.40297258,-52.266747,-21.873987,1.7583971,-2.4261193,-25.90946,-5.9727416,4.658145,-0.20542212,4.297189,3.1566179,-0.7534592,1.8982102,[14],-208.26245
15,-497.98495,-588.3138,734.9978,182.65614,-1677.4321,-462.10693,-480.55505,-1052.9199,343.5271,-603.46625,-876.7449,-871.9819,-711.55493,-1003.4935,-2194.3794,-1512.9707,123.49092,48.490402,-233.3881,-486.30594,-856.5388,-1114.2952,-535.22144,-1388.9264,-1995.0634,-535.50867,-4164.0005,-4620.696,-1120.3279,-696.0233,55.910957,-701.81085,997.2326,-44.380753,1267.2651,1279.6151,1462.296,1362.5193,366.97424,3614.2432,-1970.8704,1476.0426,1611.7183,2431.5205,-368.66235,2467.7483,73.40619,3233.693,[15],-10232.571
16,-1.7288225,0.44295692,-28.327927,-8.555582,-3.7394657,-2.136698,-9.072709,-8.40845,-10.459237,-12.919924,-16.838184,-6.0892935,5.4723163,3.154566,-9.908485,-0.33946896,-18.472824,-1.9434268,-8.419362,-9.331623,-8.343571,-2.305953,-8.197977,-2.3828888,10.000912,-1.0710448,12.173195,-2.4681022,6.9534407,3.0297909,-16.247616,-11.087419,-74.277885,-10.894354,-8.966298,-0.10060814,-22.531025,-7.4187036,-2.9649634,1.9921248,-68.52155,-17.363144,1.1503731,0.9593452,-3.638626,-0.19110942,-0.9538398,6.6057496,[16],-374.6834
17,1429.9353,1340.1188,3806.6338,435.8157,-323.18555,761.141,636.7108,-194.23232,305.85278,1325.3563,-498.19565,-200.81656,385.65912,223.80469,-438.96362,6.8439484,-1315.8058,-607.3724,10.707001,-213.45898,746.93555,979.9045,1588.8386,2864.293,-2757.0332,-975.62915,331.745,365.17523,-3612.7805,-3763.05,-602.5071,-1375.782,-104.094666,335.88757,1780.7585,1563.8579,-705.9176,-499.23798,-896.06903,268.69196,4762.089,3629.7002,9.311356,2363.5684,-1107.8224,3302.4482,1015.6375,4421.2607,[17],20806.73
18,3.2688358,-1.35136,13.111479,-0.8755064,13.898155,6.8086276,-6.793792,-13.361979,-13.725369,-27.861494,-13.964399,-9.626106,18.090763,6.4494762,14.584091,17.619709,-9.306663,8.8561945,-27.390633,-23.708223,-3.2013113,-4.7666225,-22.012196,-21.61754,-10.962908,-4.53888,-0.25144696,-18.843891,45.88473,37.7144,-3.033628,3.0425086,-82.70035,-13.021877,-6.1852317,1.7520742,-39.498596,-16.964357,-5.1036925,0.72727203,-69.460075,-17.103493,-2.3546443,-1.7689903,-6.1837516,0.19943255,-0.06347236,10.746056,[18],-294.84863
19,1190.3362,1293.1978,4398.8145,1102.1587,-79.22418,1128.6042,544.49927,266.55914,1311.3446,2439.7695,-1566.7351,-35.127747,2338.3545,946.7787,-521.2412,392.30124,717.0826,-676.01575,1234.7571,1201.5443,20.157425,916.30054,3726.79,3072.3423,739.21783,-12.891403,-582.91693,2513.6758,-5168.4814,-4017.5322,-1070.4421,-1476.7377,2530.685,2330.049,1460.3401,1404.8477,3997.9604,2262.3882,-1041.3185,-791.3567,8062.0747,5975.748,-551.60004,2298.215,-863.53394,3768.4675,1248.5513,4100.6353,[19],52479.4
20,-1765.009,580.96075,-3525.1775,-2186.9292,1854.503,-978.39856,1877.6356,1432.2083,768.8551,648.1086,-528.2621,-1254.2693,5672.786,2316.5625,151.64825,-970.938,4876.603,1663.0653,-2170.0576,-1902.139,2880.0435,1096.2959,-884.58453,-912.3238,-7654.816,-3179.2324,-6996.669,-8352.376,-10893.527,-9713.3125,-3372.8208,-5932.326,-15095.234,-3845.3005,1297.6893,230.47382,842.05115,877.68085,-1416.1824,-1764.0602,722.4615,-2206.7014,1257.7148,-899.5519,-12108.015,-1871.4998,116.90683,-937.3393,[20],-82152.8
21,-1484.3085,-1881.9539,-1246.7361,23.444805,692.65,601.02246,328.22015,-451.47205,63.124176,300.52258,-724.4363,-158.18057,-586.64276,203.13965,-1246.5737,-614.0709,-1907.2344,-843.69324,-155.4983,178.40393,-2231.0503,-895.5204,81.06587,519.41327,-1863.742,-367.9408,308.76392,805.3098,-2647.6963,-1395.7976,-280.34503,-556.33374,-1531.9775,801.6797,-588.18744,-358.5731,-1750.8927,-723.5416,123.88588,-135.57245,-833.9094,-1381.9471,70.598755,-90.19541,-494.7165,-377.3434,-1488.3066,-45.02063,[21],-26238.166
22,-378.03857,509.6787,-3103.395,-2705.2747,-199.51204,-784.83093,-698.26184,416.4308,-720.9862,-1079.4349,-82.77307,-229.4613,22.332825,-548.7307,-6065.5776,-3458.8843,-3427.0334,-4495.282,-465.05685,-349.49802,-3707.6304,-1733.4323,-1875.9799,-79.5231,-2576.9556,-1536.4099,729.2983,1793.9492,-8946.357,-7610.049,-4438.635,-2961.9907,-13991.822,-2107.9287,-30.68573,-510.745,-436.14008,231.17126,-1594.7118,-3371.5542,3515.546,-3740.0522,638.9464,244.51825,-8449.027,-750.8869,124.28779,-278.61615,[22],-91295.016
23,-919.51215,-1130.8235,97.06912,221.74393,833.0226,293.13953,449.53162,-651.46875,-383.20667,103.94258,-534.2817,-269.80725,21.390724,-43.788155,-75.4375,-62.290604,682.5747,303.80438,78.067505,99.98664,318.24863,184.89273,-365.24847,-780.2405,-1068.1951,-268.05316,-1692.8057,-678.34,-2018.8262,-1902.4968,-777.9418,-977.8698,2240.8066,38.575554,-554.0044,-517.92883,-413.09964,-166.02931,109.739426,-442.2139,1271.8899,-844.9637,136.65833,-141.72653,-1011.30554,-463.9815,-1059.2379,87.2475,[23],-12642.795
24,-0.09883976,-1.1086615,-18.00341,-3.0629559,-1.1567731,1.1565102,2.508947,0.18681169,-4.7776327,-5.0526667,-3.5615811,-2.485329,5.9650674,6.151859,1.5631967,3.6568754,-14.790176,-8.639002,-5.7319207,-5.8071775,-0.0043031275,1.5698452,-2.1401834,-6.293811,2.5982933,0.6470671,-1.4123015,2.6407454,15.888313,13.237131,4.7129984,4.548687,8.708954,-2.7861505,-3.9975965,-6.1978455,-27.566418,-12.038553,-0.8674661,0.6775303,-11.478309,-4.99591,0.34843898,0.39164716,1.1944796,-0.27804148,0.015318576,-0.3779918,[24],-76.34227
25,50.759476,52.02429,-7.074526,44.079563,118.93909,106.45833,-12.157237,67.07306,-7.3590984,24.49959,56.077507,71.65227,127.34737,82.92691,43.99388,45.13441,70.60765,29.385124,3.2762341,20.439016,126.85535,81.907906,86.915375,86.65489,316.29883,83.49255,265.8737,122.651505,88.3761,67.32276,-26.57237,-20.078348,96.107895,210.97346,18.050133,70.291695,118.753876,99.9306,-2.4398146,-11.777711,-55.431305,136.09753,13.2496395,103.21698,72.17267,153.96599,77.20926,101.47136,[25],3469.624
26,0.30240035,0.51821446,-21.436716,0.66353035,-5.157194,1.7693391,0.71870095,5.927306,-8.809518,-9.091309,-0.9761016,-4.360202,9.706866,8.786699,4.9177923,3.7544198,-13.140875,-9.942083,-12.788594,-9.504822,-4.5479345,-0.083417654,-2.5889106,-5.5795608,4.585653,1.313714,0.3301649,-5.64281,28.493145,22.233446,11.253896,8.696981,22.751907,-4.005751,-5.512788,-10.124141,-38.749207,-16.176456,0.1764934,6.152972,-32.203983,-7.3463125,0.9054906,0.23159346,-0.31947637,-0.3332841,0.7876023,-0.1775803,[26],-83.6207
27,181.36058,243.8676,-230.92792,421.15848,640.6419,791.551,-83.566086,218.2557,-23.135847,213.98949,335.49127,340.95416,-180.10982,135.25871,467.23895,483.61044,-165.93936,261.85574,233.40245,276.82904,567.6323,273.45978,-40.632614,139.15579,1207.103,308.7386,1024.0024,570.7511,215.72052,345.99228,482.182,353.70755,-307.9065,485.80457,179.41586,590.5847,977.7118,930.65784,57.810154,-55.961136,820.6516,-198.28848,-86.3212,614.20715,461.5053,927.0884,140.55435,716.37134,[27],16263.486
28,1.2547078,1.1123948,-12.8407,-0.31379974,-0.19478768,1.4500479,1.6286734,1.2830919,-0.07686296,-0.5522444,-5.0606775,-0.23776972,6.427645,5.5350795,2.178519,1.9471037,-8.462244,-5.2125535,-2.6144834,-2.6481,4.7364306,1.698445,-1.3835629,-1.8147237,4.306388,-0.20507467,-2.8066735,-3.1622896,9.220673,8.3536215,2.832188,1.4361974,4.272457,-1.956959,-3.5487585,-6.5235405,-15.71752,-5.552307,0.22437859,0.19446087,-12.781213,-3.630273,0.12215553,-0.67605054,0.6308764,-0.25375608,0.8258587,-0.66466963,[28],-37.220203
29,-170.55751,-282.60648,703.97076,265.97803,467.5979,397.92963,379.53766,80.04723,386.71326,476.92694,61.247566,78.17363,240.35713,109.82459,180.58603,251.02426,309.2088,162.77939,68.342575,75.69072,346.8686,260.8783,234.06607,284.93842,495.24463,49.32179,528.3445,291.87866,51.177948,34.153748,-159.22472,-369.6499,182.56705,375.2484,-150.14798,13.034866,867.72986,922.38416,85.68538,179.32788,-482.4622,187.77205,279.15298,238.77638,-683.42883,428.33618,474.46906,161.35687,[29],9370.573
30,-2.3776295,-0.61696273,-19.838583,0.70971286,6.6857233,2.674551,2.7348337,-2.9388406,-0.06201619,-3.8061922,-6.7903147,-3.4745314,8.013493,5.7383347,-0.18847275,5.437969,-0.73359776,0.44191396,-4.105019,-5.064352,1.8819556,-2.2993517,-2.8868012,-7.860766,2.0616045,1.044841,2.289513,-4.4426327,15.347988,16.140657,6.939948,5.850528,14.235311,-0.89104027,-5.246232,-10.351107,-18.17538,-5.9411516,1.3392131,1.9607815,-10.209192,-1.4434927,0.013728023,-1.845191,5.1830864,1.1032889,1.0805496,-0.7495209,[30],-13.428846
31,-249.50804,-216.52689,202.14258,108.7611,179.27475,215.80113,204.92715,139.82782,530.30133,290.85992,-163.32188,-158.56064,-141.64926,-52.39437,-130.86766,-4.0546036,-76.78166,-229.58008,40.435356,69.48776,40.885574,-33.66062,-91.355965,33.393936,1208.9032,79.3071,379.02338,-69.67091,167.71947,104.36563,-170.81165,-433.1067,-581.3242,769.92474,-309.50458,285.03134,1932.6637,2170.3562,100.33647,356.35748,-377.1704,41.355667,609.30835,591.58984,-1665.4083,1166.3478,703.61084,179.49829,[31],7746.539
32,-17.728039,-23.880539,-118.96228,-31.325384,-13.116247,-4.624666,-21.492447,8.675145,-46.665283,-34.652477,-34.54048,-28.37122,66.46356,39.465714,39.672264,36.15045,-51.663467,-6.4314537,-94.89185,-80.95253,28.82634,-1.3728042,9.156329,-54.517876,-62.30716,-28.015123,0.32962084,-96.79843,43.88887,38.183067,30.49914,10.507845,-8.944875,-44.64078,-40.712242,-35.6456,-92.87001,-31.219927,9.605013,16.719692,-352.047,-47.46462,9.111486,0.33871078,22.998875,-2.5443082,-4.627186,13.495855,[32],-1088.9382
33,-124.27014,-129.42618,50.552044,609.4392,832.00354,823.01294,500.0443,670.7849,8.960209,425.45746,90.18309,222.82646,370.87512,408.02777,-296.63864,429.86682,-312.23413,27.883606,-131.80566,152.31358,507.30072,390.39755,369.30484,504.4796,1890.4342,346.42178,-29.545708,539.7747,581.8931,800.6756,689.3318,583.66223,-637.36206,899.3203,-275.803,187.13995,1062.516,1274.51,205.71857,1.9671936,-976.58887,371.17477,255.45724,516.34515,-419.08374,956.692,275.6468,311.97583,[33],15811.611
34,-2.3203797,0.051072836,-35.966988,-13.641046,0.7392113,-1.1611669,4.70862,-4.3310766,-13.101659,-18.071154,-10.292938,-6.1729345,19.010649,15.628771,13.646872,7.1094546,-25.177841,-6.62272,-31.854885,-25.408974,-10.429819,-11.363972,-7.9920487,-22.240307,-2.2141528,-1.9894233,10.714792,-12.485711,16.800623,16.658318,5.927168,6.593212,-40.06392,-2.5429056,-7.5036154,-18.489376,-44.033314,-15.316238,2.2777848,10.334157,-126.727264,-8.865037,3.0349233,-2.5625944,11.421043,-0.09992993,-0.2363424,3.9450684,[34],-380.67804
35,-108.13663,-111.58455,168.39117,306.01187,524.10693,369.93698,-33.355858,441.48578,189.95029,259.7048,262.618,99.388435,193.79099,91.48073,-141.01076,163.13666,-284.7215,-86.07771,185.10034,230.56833,109.3525,4.7570724,120.59444,17.957504,1485.2517,283.74826,186.5998,4.16728,645.0891,609.7605,473.1816,270.6127,306.72192,352.95728,-172.72697,83.234955,313.3908,727.8821,94.666885,258.94894,-815.10974,308.49115,168.01753,322.763,-381.46475,655.64667,207.40714,188.2307,[35],9550.914
36,-837.5183,-1063.8258,-383.18817,625.95984,-842.4629,69.82692,-324.77008,-146.10477,-1274.8984,-796.83936,891.4759,-19.491882,-742.08386,62.15217,709.0986,938.77496,222.36093,1482.8439,-631.123,-453.22018,290.83624,387.08572,-1277.2797,-411.25397,-1314.5166,414.01526,-671.17535,-726.9157,-170.07889,231.68866,2213.875,1431.7612,501.09283,-1664.5953,42.084633,-733.6775,-4212.6226,-2325.8564,-85.78763,442.72607,-4004.601,-123.972824,482.7027,-95.847015,-435.9433,-301.3493,508.03354,-247.03815,[36],-14369.645
