,base_model.model.model.layers.0.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.0.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_B.default.weight,ids,sum_model_cols
10,224.0804,138.84102,178.81293,187.44383,151.50308,143.4152,95.436455,126.54054,181.62804,170.25275,145.03685,143.72478,99.937065,141.28293,113.16973,98.26637,57.692665,99.963326,112.811584,114.86966,123.828064,83.858604,107.98133,135.9545,100.11545,145.21002,158.8591,162.4261,188.46368,145.22293,85.12839,113.83133,72.60722,111.43331,204.34213,190.5194,52.393494,151.14632,150.63365,207.17131,57.440792,73.9386,50.727562,118.27635,44.377945,60.75354,41.699112,60.020554,[10],5923.0703
11,81.98505,75.95212,86.42529,97.31827,104.47065,90.18552,65.37509,78.28165,110.79363,101.50679,98.46129,105.45709,55.95816,95.15322,89.91597,69.23988,50.81211,72.30094,75.49785,78.643005,67.25857,69.368164,104.339226,99.487076,84.54625,105.540016,78.252365,100.09555,93.04442,104.4345,79.8688,103.383286,31.680334,63.664764,113.192345,114.39398,37.11446,113.46384,89.7491,122.0256,35.761433,42.646946,25.801424,74.50644,29.49781,36.4946,22.768972,38.282433,[11],3764.3967
12,80.170166,78.28031,97.77033,137.18185,110.70219,108.14523,87.4842,109.82953,140.97295,120.39055,122.7022,129.92996,58.894394,109.76424,141.77136,119.91303,68.82311,93.15592,91.66,104.09502,81.57017,99.16734,117.63658,119.99634,125.84526,127.92114,82.325325,127.112526,80.87661,136.61006,84.01488,115.21811,68.701096,99.133644,58.892563,136.47192,43.098698,125.9764,77.70831,130.1112,46.72306,59.46794,48.900093,92.87172,33.50277,48.891888,35.958023,46.69317,[12],4563.033
13,406.99173,297.27728,275.09625,233.6628,388.48032,282.02014,281.2696,232.3312,161.19373,339.03412,368.7521,319.20605,175.46552,251.79404,240.0597,200.6238,45.809185,132.2891,271.6712,282.81494,335.21674,242.121,274.46664,303.16144,314.63037,285.84485,254.91779,275.36682,465.37653,224.84995,214.89334,310.52124,84.44199,181.38374,587.86426,416.90082,235.98666,340.06116,277.77844,400.27002,151.70981,217.98251,79.40362,252.52654,89.32539,125.44517,95.567505,112.01478,[13],12335.873
14,1117.8229,1500.9211,2381.3726,2958.1245,3034.1033,2601.442,3024.6272,2712.417,4311.795,3539.5461,2371.4624,2755.8882,1025.0817,2071.8289,4333.917,4017.3438,1400.8785,2353.884,2008.5984,2383.7676,2023.7103,3220.9453,3279.5942,2697.2202,3866.374,3112.4849,2850.2192,3262.0217,2600.6006,3319.7603,2441.167,3003.354,1686.0942,2274.2651,2404.1226,3384.0544,3641.0708,2640.9722,1952.1686,3077.3179,1582.2534,2079.1262,1138.1208,1602.9478,756.3895,1011.1785,715.9799,768.9332,[14],118297.25
15,53.35528,56.712807,58.48922,64.795525,59.419437,65.96001,87.93315,70.96903,6.657846,67.087494,81.63477,83.329285,41.97786,70.35358,102.750206,99.53877,29.053675,55.733482,58.647423,70.35721,81.87442,80.06454,70.074425,82.151596,99.011444,94.950195,55.29163,71.61627,94.78662,70.34082,80.84775,92.84044,43.603348,54.8092,26.887001,75.64613,26.612417,77.98909,69.05679,89.42999,25.806108,30.284023,37.575943,63.477116,25.835588,37.35621,30.445599,37.216953,[15],3010.6375
16,575.05927,352.79654,457.96378,448.16315,551.44836,457.33356,359.34308,401.31006,594.48914,571.73083,562.46387,455.12518,274.1707,406.0242,347.45697,351.84564,217.17346,315.79413,316.1429,351.24786,711.4385,457.18384,445.32544,336.90836,395.84308,341.58813,407.8118,497.55225,15.9594345,415.95264,232.12201,349.96747,296.72626,389.7373,460.97668,600.3834,812.557,532.911,358.39236,662.03235,370.29883,581.455,196.24591,357.28342,144.86217,248.00931,156.39856,169.53268,[16],19312.537
17,5066.485,5844.3975,6630.9424,7550.218,11774.13,8999.738,11965.066,8818.635,8965.342,9748.712,8056.07,10143.412,5518.208,8722.713,13633.021,13227.041,4649.6504,6845.0723,8343.148,9342.219,11186.951,12807.039,12920.211,9086.551,13095.059,10970.15,6971.846,9522.217,9561.223,13028.732,11264.421,12724.9375,7259.77,9392.601,11734.816,13578.626,19211.215,11588.723,9507.148,12820.752,7017.6074,9893.854,4580.343,6176.0005,3398.9053,4059.1018,2650.2595,2589.2166,[17],442442.5
18,414.28503,424.58826,399.4511,546.66736,649.31805,646.7493,554.5011,645.79724,763.43756,639.05756,548.5206,760.525,283.51035,538.2323,744.94885,687.3029,279.22528,543.1898,448.43173,708.55334,429.69952,777.9566,887.4166,641.93713,920.0333,767.5591,478.43015,694.739,161.56342,824.81555,517.05396,822.81067,319.68542,548.496,792.3669,967.7987,1153.5071,813.4302,479.82486,907.609,474.06125,723.0992,313.3877,532.05096,226.2985,332.9317,222.18437,265.50504,[18],28222.545
19,152.78297,106.22187,136.623,102.59312,110.68673,138.48187,147.03604,135.2604,-29.084404,115.74475,187.82481,154.7287,80.54349,138.57005,122.41605,132.26552,44.08649,90.91613,132.73712,147.07771,107.9227,118.13276,147.2467,144.96658,140.66281,151.71454,130.72092,148.43132,161.17044,105.7352,106.56723,165.83054,31.68066,82.49649,291.34363,222.89273,152.85611,168.41562,151.55252,219.69476,84.84408,115.992035,45.906685,130.87119,47.511776,70.81481,56.048424,60.81266,[19],5910.348
20,60.167778,55.488506,73.260475,95.32008,25.090403,74.50584,100.303345,95.80376,100.675674,81.958984,80.8869,101.92851,48.819443,83.360855,126.38356,125.26557,67.83009,92.08562,50.181633,81.029785,62.85346,64.60004,87.98307,84.64756,92.15648,93.48024,84.70481,89.10321,98.74811,96.44715,46.253925,63.00452,67.09706,87.952736,-42.114155,64.874016,-30.487717,81.17598,35.20671,59.256958,13.023308,26.191875,50.80812,68.382095,29.701988,46.010414,40.50772,44.705627,[20],3226.622
21,680.2389,597.2886,986.8181,1308.5095,1282.426,1079.7227,1056.8381,1037.2476,1591.3953,1149.685,950.7216,1108.915,571.26013,979.8606,1355.1533,1187.9371,618.2262,906.6664,723.74255,1014.16003,816.2123,1026.0283,1110.8829,1111.2874,1256.564,1284.0559,1034.2314,1270.1204,702.7238,1187.0242,860.6211,1163.1328,582.9332,833.86707,1291.3855,1483.695,1196.9185,1031.8329,1010.2279,1619.8154,612.0846,899.3838,422.64047,688.3456,295.41403,446.0352,302.09302,340.9046,[21],46067.28
22,192.28192,112.31745,126.30473,162.68047,105.643135,138.78226,90.310844,109.97876,96.44043,146.3956,125.04326,136.91983,69.25015,119.134705,127.307274,121.80043,71.32919,98.3656,117.14896,128.55774,150.53714,130.45612,141.67717,117.686646,165.02328,147.86789,132.20132,130.39389,43.21125,121.25806,68.7271,114.91742,91.298416,124.71795,88.96155,181.27509,141.29039,173.55707,55.37009,145.55138,79.55911,129.09914,52.98096,126.601006,46.493008,74.50579,57.01962,71.68462,[22],5499.9146
23,-57.293865,-39.33902,4.6479454,4.079769,17.02588,-12.0416975,-4.194339,-17.749016,-35.825275,-22.000881,-15.220757,-2.7988806,12.233034,3.7441173,-2.368308,7.5868816,6.184245,-1.8452196,0.4429053,-12.021988,23.78942,-4.2398057,-15.531373,-6.8818464,-27.125029,-30.56438,-5.9744115,-19.974401,-42.557297,-33.778885,-27.412167,-27.66313,-13.814833,-26.187206,-305.79193,-169.60178,-49.789932,-23.441292,-10.410142,-18.215397,-1.1590602,-10.465284,-11.621513,-15.517635,-5.060709,-5.2316236,-19.862984,-2.279869,[23],-1073.1188
24,408.5329,331.73312,501.851,591.1889,587.0857,480.37982,436.2545,425.54993,683.3409,681.1853,594.77374,501.94226,248.45457,419.7308,464.26694,457.6853,295.1618,390.75497,414.90964,423.57562,538.6677,431.98,455.6411,399.5093,479.56223,484.16037,383.8623,528.3997,653.2057,495.36707,430.66412,537.51624,412.67474,474.19873,704.87573,653.6481,483.85544,537.41907,408.58472,532.19446,215.39926,274.38458,175.0904,349.18832,137.96573,178.73187,150.57211,161.85344,[24],21007.53
25,699.0461,482.50708,596.0198,643.4175,587.0731,535.1641,533.115,550.99445,595.5293,688.0298,660.57513,638.7904,397.38208,627.3301,461.82068,488.70303,281.94,390.82916,498.58148,558.9929,903.548,577.90643,662.385,608.6315,604.99036,681.0243,547.655,685.5058,659.4045,697.7837,374.0064,598.54755,380.2608,514.4389,1322.0975,1007.3142,374.65356,682.1599,671.49646,924.9477,323.4465,448.91904,164.59534,497.62592,180.47495,236.91385,170.90204,199.85031,[25],26617.328
26,137.87392,149.57672,181.18307,281.95978,159.06754,195.56445,170.17819,208.17436,229.50119,184.65337,203.08798,243.37096,119.43782,207.61241,349.45752,347.71667,172.83356,241.12163,137.16438,212.68823,219.77458,214.93724,222.91344,196.83101,229.1802,245.61229,214.40964,257.18747,103.23584,314.76175,122.17574,163.427,178.87921,220.8895,89.82768,240.30975,222.55737,241.32886,100.812645,188.60616,107.20221,140.23157,103.73854,166.52202,71.06433,95.39169,78.97783,88.57939,[26],8971.588
27,308.31375,183.78831,253.74155,306.43286,359.99768,258.10327,166.46085,210.58936,377.01117,362.74048,263.40546,247.06721,158.64455,239.02078,226.51068,218.60414,145.09276,192.44896,218.74226,198.63437,268.60013,216.40057,279.96124,212.06488,201.35846,253.35922,246.73549,292.91443,197.23969,290.24622,153.94997,256.97034,133.33241,202.25783,249.52843,280.74158,131.40895,281.20197,208.70404,326.9017,118.50269,158.33646,96.7605,184.16145,72.089775,95.685104,60.028065,89.99375,[27],10454.787
28,-200.91226,-126.30122,-108.23096,-57.468555,-93.02968,-121.75047,-178.22374,-123.20384,-98.99428,-206.42126,-125.61128,-99.53303,-74.26262,-101.145775,-166.89935,-193.98694,-42.536453,-67.19318,-101.26825,-126.95399,-146.29529,-142.61337,-107.49013,-85.28161,-162.80962,-114.102036,-28.218037,-90.69065,-233.00601,-123.61719,-178.84955,-167.33987,-105.255226,-158.17325,-590.7719,-441.4307,-412.85165,-188.60439,-133.94824,-179.22058,-86.657684,-114.74527,-86.0654,-106.72664,-58.170883,-74.05754,-55.70709,-34.011593,[28],-6820.639
29,-19042.71,-22131.104,-35521.2,-50866.133,-40992.586,-35603.816,-27317.03,-32304.637,-57301.03,-44971.594,-34236.094,-37033.168,-15854.371,-29863.834,-43796.043,-40664.387,-21894.852,-30457.549,-27846.043,-30875.086,-23857.861,-30183.496,-32518.064,-29214.969,-39751.594,-38851.727,-34431.277,-41836.035,-47051.24,-42770.703,-29058.314,-30896.162,-26312.973,-35158.066,-41684.305,-44104.03,-34119.195,-37610.664,-17078.09,-28267.537,-16405.477,-20783.023,-11634.701,-22870.98,-8825.387,-11036.402,-7721.861,-10359.072,[29],-1472966.8
30,-5263.483,-5351.3926,-12964.092,-11761.642,-22678.506,-12574.227,-17242.486,-11369.337,-20156.52,-20241.938,-11079.928,-10482.357,-5996.0054,-9128.979,-14969.448,-13710.855,-5838.043,-7628.4395,-15475.025,-12433.176,-16329.255,-13925.875,-16473.072,-10445.543,-15603.962,-12281.036,-8098.9463,-10915.158,-12332.763,-10281.203,-14301.256,-16419.883,-8650.508,-11415.253,-21412.95,-17431.125,-21908.648,-14352.067,-13559.754,-16385.357,-7808.4175,-10508.681,-5896.062,-7174.547,-4056.265,-4410.9263,-2767.2554,-2756.6218,[30],-574248.25
31,-2208.8518,-1393.862,-2138.957,-2275.0059,-3424.1157,-2268.791,-3239.1284,-2189.2913,-3438.4214,-3456.368,-2037.491,-1997.6527,-1282.9451,-1983.6544,-3331.7573,-3532.6912,-1020.9176,-1631.0947,-2283.5112,-2253.3774,-3683.4243,-2568.016,-2466.6758,-1937.2139,-3113.7136,-2413.6672,-1806.8896,-2166.1323,-4536.7236,-2316.1404,-2722.2976,-2730.5864,-2094.414,-2432.3298,-4671.1055,-3971.576,-3303.038,-2296.864,-2612.858,-3215.8198,-1403.4663,-1955.4808,-1201.2795,-1283.239,-856.67633,-987.51654,-705.22125,-498.9335,[31],-113339.2
32,-28130.809,-21302.41,-33060.3,-32151.182,-44757.086,-33838.594,-37631.285,-30210.64,-32447.38,-41093.85,-26979.82,-29070.219,-13292.668,-25643.516,-34049.89,-38225.85,-17663.344,-25156.938,-27660.43,-31351.938,-43265.344,-35214.37,-32202.014,-27375.348,-42389.46,-32057.883,-24017.902,-30421.176,-24205.51,-32502.545,-23515.025,-35247.863,-22271.574,-32361.89,-46204.156,-46000.117,-48367.36,-34986.844,-21702.654,-40725.25,-22581.297,-33616.477,-14081.283,-22066.652,-10223.777,-13496.39,-8798.562,-9216.857,[32],-1412833.5
33,1739.7115,1270.4246,1365.4791,1626.1284,1338.58,1571.7198,1423.1302,1640.0171,2507.625,2284.296,1421.4866,1714.4198,847.7151,1432.7617,1606.1797,1708.9023,954.0648,1345.9846,1142.9219,1558.3987,1906.3811,1726.231,2256.9746,1476.4408,1985.2697,1828.3019,1342.4763,1885.1923,823.7818,1662.7358,1163.6555,1674.1589,1201.5967,1532.4176,2573.105,2570.388,2477.9458,1926.8975,1369.1277,2188.7603,1109.7166,1765.345,727.4479,1281.12,527.7074,809.6669,524.9319,539.3967,[33],73357.11
34,69.65712,70.99024,110.95062,154.96535,90.77407,109.32976,52.766914,78.32209,144.60603,137.39542,141.96637,149.2897,84.30503,128.72015,133.84772,124.86784,69.168335,93.144196,90.3322,105.37847,136.04291,89.90972,102.02303,116.286995,100.79063,136.40512,136.71361,124.44073,263.57892,127.75321,65.239365,66.78284,69.82596,96.30738,27.094013,78.80087,18.759815,109.87154,66.29439,94.846924,17.302755,20.93523,36.624462,83.38894,31.858498,46.67184,42.598778,49.214172,[34],4497.1396
35,2684.256,1981.5475,3145.5535,3139.4211,3607.7573,2945.4116,3677.8647,3364.2998,5508.12,3722.104,2728.2905,2991.8398,1427.8794,2550.0674,4463.959,4164.938,2211.358,2822.263,2379.9412,3076.9482,3251.75,3340.7798,3859.6145,2985.6494,4470.908,3749.685,2864.1694,3912.5376,4573.968,3749.0757,3413.2217,4076.4365,2678.2424,3308.2856,4724.6333,5007.126,3929.2715,3729.6008,3252.0935,4234.0586,1762.1768,2372.9941,1502.7626,2126.4712,995.33624,1307.3143,971.75226,964.5067,[35],149708.27
36,246.32634,152.63577,205.32558,196.6102,248.21677,191.15039,136.93149,131.24095,302.06958,351.92258,277.76743,229.9168,143.16312,215.9874,138.01367,133.89293,79.41434,125.61483,217.98729,186.92705,303.96,176.92157,166.05333,203.80786,228.63399,226.70935,169.24327,207.08736,192.66461,194.18163,198.4679,233.12566,99.87036,139.93614,310.93567,242.96107,156.15662,230.69443,215.41388,277.20734,84.24698,101.254105,56.75463,146.95236,59.228832,74.77051,52.84459,78.00487,[36],8739.202
37,912.27905,488.72717,614.9624,484.92584,811.70245,587.6462,541.74304,552.15686,703.6017,636.62396,656.7146,523.4568,317.80194,519.01953,380.95273,387.74878,254.82925,329.77582,384.04224,460.84885,719.5153,420.56128,317.94928,444.5451,513.95483,507.69986,458.07623,583.5825,714.77936,519.24475,362.34875,583.53796,298.88745,475.4527,1107.6388,1012.4969,638.2,706.4447,617.9598,833.1911,281.23547,392.9497,252.32382,496.4327,197.08873,283.43915,201.10599,218.692,[37],24708.89
38,2381.9985,1437.3778,2547.852,2539.6313,3199.1921,2511.1313,3028.5415,2585.4277,2865.1729,3201.2505,1913.3425,2445.2275,1230.9766,2221.115,3080.8374,2993.6423,1673.2197,2237.0356,2060.5994,2463.0122,2876.9045,2935.892,3329.1548,2258.4585,3298.4146,2579.624,1412.9827,2711.8816,2897.8716,2861.288,2295.1738,3039.0479,1967.4658,2660.27,3543.3755,3807.5369,4458.373,2950.8374,1950.7228,3239.0005,2067.0503,3028.155,1014.8042,1797.7861,835.12305,1163.9697,775.68774,834.2061,[38],117207.65
39,6010.6006,5030.0166,6159.4766,6896.577,7476.433,6580.6416,8217.746,6632.093,8928.877,9728.472,5596.2983,6773.371,3370.105,5807.8267,8529.906,8700.088,4636.4995,6264.2,4804.5273,6616.344,7214.0625,7294.1064,6948.7773,5538.9014,6823.717,6768.441,4855.6523,7213.0107,5893.2354,8883.886,5287.7524,6936.308,4975.843,5970.3076,9378.641,9381.574,9814.974,6978.468,5841.5537,7979.4326,4290.5684,6410.949,3004.7603,4238.9873,2187.9973,2658.1611,1626.048,1706.4319,[39],298862.7
