,output,predict
10,{'Output': 'mismatch'},"D\', \'EAN\': \'99802023379, 5053460569506, 6935364020620, 807113531224\', \'SKU\': \'TL-SG1024D\', \'Tweakers ID\': \'"
11,{'Output': 'mismatch'},"RPMCache: 16MBDescription:Seagate Barracuda ES 500GB Hot-Plug Serial ATA (SATA) 3.0Gb/s 7200RPM 3.5-inch form factor 16MB Hard Drive\', \'sku\': \'st3500630ns\', \'type\': \'Hard Drive\', \'"
12,{'Output': 'mismatch'},"{""Output"": ""match""}"
13,{'Output': 'mismatch'},"\'3500630ns\', \'type\': \'Description:10 x HPE 500GB Hot-Plug Serial ATA (SATA) 1.5G 7200RPM 3.5-inch LFF NCQ (Native Command Queing)In HPE Drive tray (as pictured)For G1-G7 Proliant SATA\', \'description"
14,{'Output': 'mismatch'},"5ms\', \'description\': \'  ""432094-B21 HP 146GB 15K SAS Internal Hard Drive"" ""Null""   ""Description:15K 146GB HP 15K 146GB 15K 146GB 15K 146GB 15K 146GB 15K"
15,{'Output': 'mismatch'},"'brand\': \'HP\', \'category\': \'Null\', \'Category\': \'Proliant HardDrive\', \'Sub-Category\': \'3.5-inch (Full Height) 7200RPM SATA Hard Drive\', \'Generation\': \'7200RPM SATA\', \'Part Number\': \'DP0072"
16,{'Output': 'mismatch'},"655B28 HP 36.4-GB 10K FC-AL"" ""Null"" ""New BD03655B28 FC-AL 5 Pack Wholesale Price BD03655B28-5Pack\', \'description\': \'  ""BD03655B28 HP 36.4-GB 10K FC-AL"""
17,{'Output': 'mismatch'},"', \'description\': \'  ""340769-001 HP 20GB DLT7000 SCSI Tape Drive"" ""StorageWorks | Tape Drives\', \'title\': \'340769-001 HP 20GB DLT7000 SCSI Tape Drive\', \'sku\': \'3407"
18,{'Output': 'match'},"7907502089165]\', \'brand\': \'Dell\', \'category\': \'\', \'Category\': \'Hard Drive\', \'Sub-Category\': \'10K\', \'Generation\': \'SAS\', \'Part Number\': \'G55MDD-E32LPDF\', \'Products ID"
19,{'Output': 'mismatch'},"'category\': \'Memory\', \'Category\': \'Geheugen intern\', \'Productserie\': \'Kingston ValueRAM\', \'Product\': \'Kingston ValueRAM 2GB (2 x 1GB) PC3-10600 DDR3 1333MHz Unbuffered ECC SDRAM Memory Module KVR1333D3"
20,{'Output': 'mismatch'},"001\', \'type\': \'Description:487364-001 DL580 G5 4-Core E7440 2.4 GHz/16MB 4P 8GB\'}', 'Entity_2': '{\'title\': \'487364-001 DL580 G5 4-Core E7440"
21,{'Output': 'mismatch'},"Category\': \'Proliant HardDrive\', \'Sub-Category\': \'7.2K\', \'Generation\': \'SATA SC\', \'Part Number\': \'235065-002\', \'Products ID\': \'466758\', \'Type\': \'Hard Drive - Hot-Swap - Gen8\',"
22,{'Output': 'mismatch'},"Hard Drive Catalogs\', \'sku\': \'hpdg0300bahzq\', \'type\': \'2.5-inch Serial Attached SCSI (SAS) SFF 3G Dual Port Hot-Plug 10K Hard Drive\', \'description_en\': \'  ""DG0300BAHZQ HP 300-"
23,{'Output': 'mismatch'},"W 32GB 50p CF CompactFlash Card""@en ""                     COMPACT FLASH CARD 32GB""@en CompactFlash Card 32GB\', \'description\': \'  ""CompactFlash Card 32GB""@en CompactFlash Card 32GB\', \'title\': \'CompactFlash Card 32GB\', \"
24,{'Output': 'mismatch'},"'type\': \'Video Cards\'}', 'Entity_2': '{\'title\': \'PNY NVIDIA Quadro K1200 for DVI - Prijzen ""@NL Tweakers""@NL\', \'category\': \'\', \'subcategory\': \'\', \'brand\': \'PNY\', \'sku\': \'RVCQK1"
25,{'Output': 'mismatch'},"{""Output"": ""match""}"
26,{'Output': 'mismatch'},"n\': \'[647897b21]\', \'/gtin13\': \'[ 5711045296741,  3226801808677,  8861114394308, 4\', \'category\': \'\', \'Categorie\': \'Ge"
27,{'Output': 'match'},"\', \'Sub-Category\': \'7200RPM\', \'Generation\': \'7200RPM\', \'Part Number\': \'ST31000340AS\', \'Products ID\': \'15398\', \'Type\': \'Hard Drive\', \'Form Factor\': \'3.5 inch x"
28,{'Output': 'mismatch'},"€ 139,95\', \'Pakketpost\': \'€ 0,-\', \'iDeal\': \'€ 0,-\', \'Totaal\': \'€ 146,90\', \'Pakketpost Nederland\': \'€ 0,-\', \'description\': \'  ""Corsair Vengeance LPX 3"
29,{'Output': 'mismatch'},"'Card\', \'subcategory\': \'Graphics Card\', \'brand\': \'Zotac\', \'sku\': \'ZT-P10600B-10M\', \'type\': \'GeForce GTX 1060 3GB GDDR5 Graphics Card\', \'description\': \'  \""Zotac NVIDIA GeForce"
30,{'Output': 'mismatch'},"Server Processor""', \'title\': \'601248-B21 HP E5507 2.26GHz ML350 G6\', \'subcategory\': \'32GB 45nm Xeon G6 Processor\', \'sku\': [\'601248b21\'], \'type\': \'Processor\',"
31,{'Output': 'mismatch'},"Turbo 3.3GHz 6MB Skt1151"" ""Processador Intel Core i5-6400 Quad-Core 2.7GHz c/ Turbo 3.3GHz 6MB Skt1151""   ""Processador Intel Core i5-6400 Quad-Core 2.7GHz c/ Turbo 3.3GHz 6MB"
32,{'Output': 'mismatch'},"ual Port Hot-Plug Hard Drive\'}', 'Entity_2': '{\'title\': \'456896-001 HP 400-GB 10K 3.5 DP SAS HDD\', \'category\': \'Hard Drives\', \'subcategory\': \'Description:5 x 400GB Serial Attached SCSI (SAS)"
33,{'Output': 'mismatch'},"af 5,-)\': \'€ 0,-\', \'Pakketpost (vanaf 2,-)\': \'€ 0,-\', \'Pakketpost (vanaf 1,-)\': \'€ 0,-\', \'Pakketpost (vanaf 0,5,-)\': \'€ 0,-\', \'Pakketpost (vanaf 0,-)\':"
34,{'Output': 'mismatch'},"70 3.33GHz ML370 G5""  ""Description:Intel Xeon X5470 ML370 G5 (3.33GHz/4-core/12MB/120W) CPQFull Processor Option KitPart Number(s)Option Part# 488039-B21""  ""New 488039-B"
35,{'Output': 'mismatch'},"Z 2GB 2pcs 1GB 240p PC2-5300 CL5 18c 64x8 Fully Buffered ECC DDR2-667 Fully Buffered Memory Module\', \'sku\': \'397411b21\', \'type\': \'Memory Module\', \'description\': \'  ""HP Original"
36,{'Output': 'mismatch'},"Low Profile M.2 Expansion Card\', \'category\': \'Card\', \'subcategory\': \'M.2 Expansion Card\', \'brand\': \'Silverstone\', \'sku\': \'SST-ECM20\', \'type\': \'2 Port M.2 Expansion Card, Low profile\', \'description\': \'  ""Silver"
37,{'Output': 'mismatch'},"\': \'Box\', \'brand\': \'AMD\', \'sku\': \'FD8350FRHKBOX\', \'type\': \'Processor\', \'description\': \'  ""AMD Processor, AMD 8C FX-8350 4.0GHz 8MB 125W Box""@en Processor Box (FD8"
38,{'Output': 'mismatch'},"{""Output"": ""match""}"
39,{'Output': 'match'},"{""Output"": ""match""}"
40,{'Output': 'mismatch'},"Plug Hard Drive\', \'brand\': \'HP\', \'sku\': \'456896-001\', \'type\': \'Hard Drive\', \'description\': \'  ""456896-001 HP 400-GB 10K 3.5 DP SAS HDD"" ""HP 45689"
41,{'Output': 'mismatch'},", 3MB Cache\', \'description_en\': \'  ""4th Generation Intel® Core™ i3 4160 3.6GHz Socket LGA1150 ""@en CoreAndtrade; | BX80646I34160 New\', \'description_de\': \'  ""4. Generation Intel® Core™ i3 4160"
42,{'Output': 'mismatch'},"}', 'Entity_2': '{\'title\': \'487364-001 DL580 G5 4-Core E7440 2.4GHz/16MB 4P 8GB\', \'category\': \'8GB Wholesale\', \'subcategory\': \'rack-mountable - 4U - 4-way - 4"
43,{'Output': 'mismatch'},"@en Processor\', \'title\': \'Intel Processor, Core i7-6800K 3.4GHz 15MB 140W\', \'subcategory\': \'\', \'brand\': \'Intel\', \'sku\': \'BX80671I76800K\', \'type\': \'Core"
44,{'Output': 'mismatch'},"\'ST2000NM0011 Seagate 2-TB 7.2K 3.5 6G SP SATA\', \'subcategory\': \'Description:2TB 3.5-inch 6Gb/s SATA 7.2K 10 Pack Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS"
45,{'Output': 'mismatch'},"/mpn\': \'[230534b21]\', \'brand\': \'HP\', \'category\': \'Null\', \'Category\': \'Proliant HardDrive\', \'Sub-Category\': \'7.2K\', \'Generation\': \'Ultra Wide\', \'Part Number\': \'23053"
46,{'Output': 'mismatch'},"'Hot Swap Tray\': \'Not Included\', \'Capacity\': \'1TB\', \'Form Factor\': \'3.5 inches x 1/3H\', \'Interface\': \'Serial ATA\', \'Data Transfer Rate\': \'320MB/s\', \'Average Seek Time\': \'8.5ms\', \'"
47,{'Output': 'match'},"8B21\', \'Product ID\': \'463245\', \'Type\': \'Processor\', \'description\': \'  ""662078B21 HP Intel Xeon Processor L3 12MB 2.33GHz 1366MHz FSB 1366MHz Quad-Core"" ""Null""   """
48,{'Output': 'mismatch'},"""@sv-SE, ""179.99 ""@sv-SE\', \'description\': \'  ""359461-001 HPE 72.8GB 10K 3.5 inch x 1 inch Plug-in Module Hot-Swap Hard Drive"" ""359461-001 HPE 72.8GB 10K 3"
49,{'Output': 'mismatch'},"\', \'description\': \'  \""432804-B21 HP 1GB DDR SDRAM Unbuffered Memory Module\"" ""Null""   ""Description: 1GB DDR SDRAM Unbuffered Memory Module\', \'title\': \'432804-B21 HP 1GB DDR SDRAM Unbuffered Memory Module\', \'sku\"
50,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
51,{'Output': 'match'},"G7 Wholesale Price 589073-B21""\'}', 'Entity_2': '{\'title\': \'589073-B21 HP Intel Xeon X7560 2.26GHz BL680c G7\', \'category\': \'Null\', \'subcategory\': \'New 589073-"
52,{'Output': 'mismatch'},"', \'Hot-Plug\': \'Yes\', \'description\': \'  ""658102-001-10Pack HP 2000GB 7.2K 3.5 SP SATA HDD"", ""Null"" Price 658102-001"" ""New 658102-001 HDD Wholesale 65"
53,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
54,{'Output': 'mismatch'},"(70°C)\', \'description\': \'  ""AMD FX 3.80GHz 2-Core Processor - 64-bit Socket FM2"" Core LN7300OKHLBOX | SCAN UK\', \'title\': \'AMD FX 3.80GHz 2-Core Processor - 64-bit Socket FM2\',"
55,{'Output': 'mismatch'},"0,- (vanaf € 5,-)\': \'€ 5,-\', \'Pakketpost (vanaf € 25,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 15,-)\': \'€ 0,-\', \'Pakketpost (vanaf € 10,-)\': \'€ 0,-\', \'Pakket"
56,{'Output': 'mismatch'},"'256 KB\', \'description\': \'  \""Intel Core i7-76700K 4.0GHz 256KB LGA1151 Boxed Without Heatsink and Fan\""@en Intel Core i7-76700K 4.0GHz 256KB LGA1151 Boxed Without Heatsink and F"
57,{'Output': 'mismatch'},"12MB) PC2-5300 SDRAM Kit\', \'category\': \'Memory\', \'subcategory\': \'Price\', \'brand\': \'Hewlett-Packard\', \'sku\': \'408850b21\', \'type\': \'Memory Kit\', \'description\': \'  ""4088"
58,{'Output': 'mismatch'},"CÓDIGO DE PRODUCTO\': \'AD740KYBJABOX\', \'DESCRIPCIÓN\': \'Procesador AMD A10-9720E 4-Core 3,7 GHz Socket FM2+ 95W con Refrigerador\', \'PRECIO\': \'€ 119,90\', \'"
59,{'Output': 'mismatch'},"Hard Drive - Hot-Swap - Gen8\', \'description\': \'  ""ST2000NM0011 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC"" ""New ST2000NM0011-2Pack"" ""ST2000NM0011 SC"" ""ST2000NM001"
60,{'Output': 'mismatch'},"Midline 3.5-inch (LFF) SATA 7.2K Hard Drive\', \'description2\': \'  ""ST31000640NS Seagate 1-TB 7.2K 3.5 SATA"" ""New ST31000640NS SATA 5 Pack Wholesale Price ST31000640NS-5"
61,{'Output': 'mismatch'},"': \'element46\', \'type\': \'Thunderbolt Audio Interface\'}', 'Entity_2': '{\'title\': \'Apogee Element 46 Thunderbolt Audio Interface (Mac only)\', \'category\': \'\', \'subcategory\': \'\', \'brand\': \'Apogee\', \'sku\': \'element46"
62,{'Output': 'mismatch'},"', \'category\': \'Computers_and_Accessories'}"", 'Entity_2': '{\'title\': \'HP ProBook 450 G6 - Prijzen ""@NL Tweakers""@NL\', \'category\': \'\', \'subcategory\': \'\', \'brand\': \'HP\', \'sku\': \'450 g6\', \"
63,{'Output': 'mismatch'},"\': \'\', \'brand\': \'HP\', \'sku\': \'st31000524ns\', \'type\': \'Hard Drive\', \'description\': \'  ""ST31000524NS HP MSA2 1-TB 7.2K 3.5 SATA"" ""Computers and Networking | Prices"""
64,{'Output': 'mismatch'},"ards\', \'Sub-Category\': \'SDXC\', \'brand\': \'Kingston\', \'Part Number\': \'SDA1064GB\', \'Products ID\': \'111111\', \'description\': \'  ""Kingston SDA1064GB 64GB SDXC Flash Memory Card"", ""Null"" ""New"
65,{'Output': 'mismatch'},"3 USB 3.0 Flash Drive (DT100G3/32GB)"" ""Null""   ""Description:Kingston 32GB DataTraveler 100 G3 USB 3.0 Flash Drive (DT100G3/32GB)""  ""Description:Kingston 32GB DataTraveler 100 G3 USB 3.0 Flash Drive (DT100G3"
66,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
67,{'Output': 'mismatch'},"\'Category\': \'HP SSD\', \'Sub-Category\': \'Intel X25M\', \'Generation\': \'Intel X25M\', \'Part Number\': \'653078-B21\', \'Products ID\': \'461184\', \'Product Type\': \'Solid State Drive\', \"
68,{'Output': 'mismatch'},"', \'title\': \'AMD Ryzen 5 1600 6 Core AM4 CPU/Processor with Wraith Spire 95W cooler\', \'subcategory\': \'Description:AMD Ryzen 5 1600 6 Core AM4 CPU/Processor with Wraith Spire 95W cooler\', \'sku\': \'yd160"
69,{'Output': 'mismatch'},"'Entity_2': '{\'title\': \'583383-B21 HP Intel Xeon E5506 2.13GHz DL170h G6\', \'category\': \'Null\', \'subcategory\': \'Description:HP Intel Xeon E5506 DL170h G6(2.13GHz/4-"
70,{'Output': 'mismatch'},"\', \'category\': \'Netwerkadapters\', \'subcategory\': \'\', \'brand\': \'StarTech.com\', \'sku\': \'PEX10000SFP\', \'type\': \'1 Port PCI Express 10G SFP+ Network Adapter Card\', \'description\': \'  \""1 Port PCI Express"
71,{'Output': 'match'},"\': \'2\', \'Number of PCI Express x1 Slots\': \'1\', \'Number of PCI Slots\': \'1\', \'Number of Ethernet Ports\': \'2\', \'Number of USB 2.0 Ports\': \'4\', \'description\': \'  ""487364-001 DL580 G"
72,{'Output': 'match'},"', \'Pakketpost PostNL (tot € 99,95)\': \'€ 6,95\', \'description\': \'  ""Cooler Master Elite 130 RC-130-KKN1"" ""Null"" Price RC-130-KKN1"" ""New Cooler Master Elite 130 RC-130-KKN1""  """
73,{'Output': 'mismatch'},"0NM0011\', \'category\': \'Hard Drive\', \'description\': \'  \""ST2000NM0011 2TB 3.5\"" (SATA III)\"" ""Hard Drive""   ""Description:2TB 3.5\"" (SATA III) 6Gb/s 3.5\"" Internal Hard DriveST2000NM00"
74,{'Output': 'match'},"1600X 4.00GHz (Socket AM4) Processor - Retail""@en\', \'title\': \'AMD Ryzen 5 Six Core 1600X 4.00GHz (Socket AM4) Processor - Retail\', \'subcategory\': \'Retail\', \'sku\': \'yd160xbcaewo"
75,{'Output': 'mismatch'},"js\': \'€ 111,99\', \'Pakketpost 0-30 kg\': \'€ 4,95\', \'iDeal (vanaf € 10,-)\': \'€ 0,-\', \'Totaal\': \'€ 111,99\', \'Pakketpost NL DPD\': \'€"
76,{'Output': 'mismatch'},"6G 10K 2.5 DP SAS HDD\', \'category\': \'Hard Drive\', \'subcategory\': \'Hard Drive\', \'brand\': \'HP\', \'sku\': \'EG0146FARTR\', \'type\': \'Hard Drive - Hot-Swap\', \'description\': \'  """
77,{'Output': 'mismatch'},"2': '{\'title\': \'430169-002 HP 72-GB 3G 15K 2.5 DP SAS\', \'category\': \'Null\', \'subcategory\': \'Price 430169-002\', \'brand\': \'New 430169-002 HDD"
78,{'Output': 'mismatch'},"WD 1TB AV SATA 6Gb s 3.5"" Internal Hard Drive - 64MB Cache\', \'subcategory\': \'\', \'brand\': \'WD\', \'sku\': \'wd10purz\', \'type\': \'Hard Drives\'}', 'Entity_2': '{\'title\': \'WD 1TB AV S"
79,{'Output': 'mismatch'},"GB Dual Channel Memory Kit 2x4GB DDR3 1333MHz 4GB x 2 @en 4GB x 2 DDR3 1333MHz Dual Channel Kit ""@en\', \'title\': \'Kingston DTDUO3/64GB Dual Channel Memory Kit 2x4GB DDR3 1333MHz 4GB x 2"
80,{'Output': 'mismatch'},"': \'Crucial - DDR4 4 GB DIMM 288-pin\', \'subcategory\': \'288-pin\', \'sku\': \'CT4G4RFS8213\', \'type\': \'Server Memory\'}', 'Entity_2': '{\'title\': \'HP - DDR4 32 GB LRDIMM"
81,{'Output': 'mismatch'},"5,95\', \'Pakketpost vanaf € 25,-\': \'€ 0,-\', \'Pakketpost vanaf € 19,95\': \'€ 0,-\', \'Pakketpost vanaf € 15,95\': \'€ 0,-\', \'Pakketpost vanaf € 12,95\':"
82,{'Output': 'mismatch'},"6GB SSC GAMING ACX 3.0 Black Edition\', \'description\': \'  ""EVGA GeForce GTX 1060 SC 6GB SSC GAMING ACX 3.0 Black Edition"" ""Null""   ""Description:EVGA GeForce GTX 1060 SC 6GB SSC GAMING ACX 3.0 Black Edition""', \'title"
83,{'Output': 'match'},"NM0011 Seagate 2-TB 7.2K 3.5 6G SP SATA\', \'subcategory\': \'\', \'sku\': \'st2000nm0011\', \'type\': \'Hard Drive - 7.2K\', \'brand\': \'Seagate\', \'sku\': \'"
84,{'Output': 'mismatch'},"\': \'Seagate\', \'sku\': \'ST4000DM004\', \'type\': \'Hard Drive\', \'description\': \'  ""Seagate BarraCuda 4TB 5900RPM SATA 6Gb/s 256MB Cache HDD - OEM (ST4000DM004)"""
85,{'Output': 'mismatch'},"': \'New\', \'Category\': \'Proliant Processor\', \'Sub-Category\': \'Intel Xeon\', \'Generation\': \'G8\', \'Part Number\': \'238921-B21\', \'Products ID\': \'458226\', \'Product Type\': \'Processor\', \"
86,{'Output': 'match'},Intel Z170 Chipset 4 DDR4 DIMM slots 1 PCI Express 3.0 x16 slot 1 PCI Express 2.0 x1 slot 1 M.2 SATA III slot 1 SATA III 6Gb/s slot 1 USB 3.1 Type-A + Type-C header 1 USB 2.0/1.1 header 1 HDMI 1.4
87,{'Output': 'mismatch'},"3603223742242\', \'description\': \'  ""Corsair Vengeance LPX 16GB (2 x 8GB) DDR4 DRAM 2400MHz Memory Module CMK16GX4M2A2400C10\', \'title\': \'Corsair Vengeance LPX 16GB"
88,{'Output': 'mismatch'},"\'€ 0,-\', \'description\': \'  ""MSI Z170I Gaming Pro AC - Prijzen ""@NL Tweakers""@NL\', \'title\': \'MSI Z170I Gaming Pro AC - Prijzen\', \'subcategory\': \'\', \'brand\': \'MSI\', \'sku\': \'79"
89,{'Output': 'mismatch'},"'{\'title\': \'658071-B21 HP 500-GB 6G 7.2K 3.5 SATA SCSI 5 Pack\', \'category\': \'Proliant HardDrive\', \'subcategory\': \'7.2K\', \'brand\': \'HP\', \'sku\': \'658"
90,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
91,{'Output': 'mismatch'},"', \'brand\': \'Intel\', \'sku\': \'bx80637i53570\', \'type\': \'Intel Core i5-3570\', \'description\': \'  ""Intel - Core i5-3570 3.4GHz Quad-Core Processor"" Processor (BX8063"
92,{'Output': 'mismatch'},"3656ABA HP 36.4-GB 10K FC-AL HDD\', \'subcategory\': \'\', \'sku\': \'238590b21\', \'type\': \'Description:StorageWorks 36.4GB 10K Fibre Channel HDD\'}', 'Entity_2': '{\'title\': \"
93,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
94,{'Output': 'mismatch'},"{""Output"": ""match""}"
95,{'Output': 'mismatch'},"{""Output"": ""match""}"
96,{'Output': 'mismatch'},"\'\', \'brand\': \'HP\', \'sku\': \'hpnc373f\', \'type\': \'PCI Express Multifunction Gigabit Server Adapter\', \'description\': \'  ""HP NC373F PCI Express Multifunction Gigabit Server Adapter"" HP NC373F PCI-E GB Server Adapter"" New  HP NC"
97,{'Output': 'match'},"', \'sku\': \'500668-B21\', \'type\': \'Description:500668-B21 HP 1GB (1x1GB) PC3-10600 UDIMM 1 Pack Wholesale Price 500668-B21\', \'description\': \'  ""500668"
98,{'Output': 'mismatch'},"'description\': \'  ""Seagate Barracuda 1TB 3.5\"" Internal Hard Drive ST1000DM003"" "" Hard Drive (Internal) - Seagate Barracuda 1TB 3.5\"" Internal Hard Drive ST1000DM003\', \'title\': \'Seagate Barracuda 1TB 3.5\"" Internal Hard"
99,{'Output': 'match'},"80 GB M.2 Card\', \'subcategory\': \'M.2 Card\', \'brand\': \'Lenovo\', \'sku\': \'4xb0h30209\', \'type\': \'Solid State Drive\'}', 'Entity_2': '{\'title\': \'Lenovo - solid state drive 180 GB M.2 Card\"
100,{'Output': 'mismatch'},"600""  ""Description:Intel Core i5 6600 / 3.3 GHz processor""  ""Description:Intel Core i5 6600 / 3.3 GHz processor""  ""Description:Intel Core i5 6600 / 3.3 GHz processor""  ""Description:Intel Core i5 6600 / 3.3 GHz processor"""
101,{'Output': 'mismatch'},"IA GeForce GTX 1060 6GB AMP Edition Graphics Card\', \'subcategory\': \'LN73721 - ZT-P10600B-10M | SCAN UK\', \'brand\': \'Zotac\', \'sku\': \'ZT-P10600B-10M\', \'type"
102,{'Output': 'mismatch'},"Pakketpost (tot € 20,-)\': \'€ 0,-\', \'iDeal\': \'€ 0,-\', \'Totaal\': \'€ 399,-\', \'description\': \'  ""EVGA GeForce GTX 1060 SC GAMING 6GB 192-bit GDDR5 PCI Express 3.0 S"
103,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
104,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
105,{'Output': 'mismatch'},"\'Categorie\': \'Processors\', \'Merk\': \'AMD\', \'Productserie\': \'Ryzen\', \'Product\': \'AMD Ryzen 5 1600\', \'Uitvoering\': \'Boxed\', \'EAN\': \'113633945201, 50"
106,{'Output': 'mismatch'},"{""Output"": ""match""}"
107,{'Output': 'mismatch'},"""@NL\', \'category\': \'\', \'subcategory\': \'\', \'brand\': \'AMD\', \'sku\': \'AMD Ryzen Threadripper 1900x\', \'type\': \'Processor\', \'description\': \'  ""AMD Ryzen Threadripper 1900x Boxed - Prijzen ""@NL"
108,{'Output': 'mismatch'},"\': \'Intel Core i7-7800X\', \'Uitvoering\': \'Intel Core i7-7800X\', \'EAN\': \'5032037105095\', \'SKU\': \'BX80673I77800X\', \'Tweakers ID\': \"
109,{'Output': 'mismatch'},"{""Output"": ""match""}"
110,{'Output': 'mismatch'},"Warranty\': \'3 Years\', \'description\': \'  ""512 GB Kingston ValueRAM 512MB DDR3 SODIMM DDR3L 1600MHz Non-ECC Unbuffered Memory Module (240-Pin) KVR16N11D3/512""  ""New Kingston ValueRAM 512MB"
111,{'Output': 'mismatch'},"'Part Number\': \'658071-B21\', \'Products ID\': \'658071\', \'Product Type\': \'Hard Drive\', \'description\': \'  ""658071-B21 HP 7200RPM 16MB Cache 320GB SATA SCSI Hard Drive""@en ""New"
112,{'Output': 'mismatch'},"': \'Host Bus Adapter\', \'price\': \'""USD"", ""$1,199.95""\'}', 'Entity_2': '{\'title\': \'449363-B21 HP SC40Ge Host Bus Adapter\', \'category\': \'Null\', \'subcategory\': \'Description:HP SC40Ge Host Bus Adapter FIO"
113,{'Output': 'mismatch'},"D"", ""USD"", ""USD""\', \'description\': \'  ""HP EH0146FAWJB 146GB 15K 3.5 DP SAS HDD""   ""Description:146GB 15K 3.5 DP SAS HDD""   ""Description:146GB 15K 3.5 DP SAS HDD"
114,{'Output': 'mismatch'},"subcategory\': \'\', \'brand\': \'HP\', \'sku\': \'394793b21\', \'type\': \'Server Adapter\', \'description\': \'  ""394793-B21 PCI-E GB Server Adapter""   ""Description:394793-B21 PCI-E GB Server Adapter"
115,{'Output': 'mismatch'},"{""Output"": ""mismatch""}"
116,{'Output': 'match'},"Pack Wholesale Price 431786-B21-10Pack\', \'brand\': \'SATA\', \'sku\': \'10 Pack Wholesale 431786-B21\', \'type\': \'Hard Drive - Hot-Swap\', \'description\': \'  ""431786-B21 HP"
117,{'Output': 'mismatch'},"22 HP MSL5026 SDLT RackMount Tape Library\', \'category\': \'HP MSL5026\', \'subcategory\': \'SDLT RackMount Tape Library\', \'brand\': \'HP\', \'sku\': \'293472b22\', \'type\': \'Tape Library\', \'"
118,{'Output': 'mismatch'},"2': '{\'title\': \'456896-001 HP 400-GB 10K 3.5 DP SAS\', \'category\': \'Null\', \'subcategory\': \'Description:5 x 400GB Serial Attached SCSI (SAS) 10K 3.5-inch Dual Port Hot-Plug Hard Drive"
119,{'Output': 'match'},"€ 0,-\', \'description\': \'  ""Gigabyte GB-BKi3HA-7100 (rev. 1.0) Barebones"" "" GB-BKi3HA-7100 (rev. 1.0) Barebones""  ""\', \'title\': \'Gigabyte GB-BKi3HA-7100"
120,{'Output': 'mismatch'},"w]\', \'brand\': \'HP\', \'category\': \'Null\', \'Category\': \'Proliant HardDrive\', \'Sub-Category\': \'15K\', \'Generation\': \'SAS\', \'Part Number\': \'dh0072-BALW-10Pack\', \'Products ID\': \'4"
