,output,predict
51,"{""Address1"": ""702 n main st""}","{""Address1"": ""702 n main st""}"
52,"{""MeasureCode"": ""pn-5c""}","{""MeasureCode"": ""pn-5c""}"
53,"{""MeasureName"": ""surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery""}","{""MeasureName"": ""surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery""}"
54,"{""HospitalOwner"": ""voluntary non-profit - private""}","{""HospitalOwner"": ""voluntary non-profit - private""}"
55,"{""Sample"": ""0 patients""}","{""Sample"": ""0 patients""}"
56,"{""State"": ""al""}","{""State"": ""al""}"
57,"{""MeasureName"": ""heart attack patients given aspirin at arrival""}","{""MeasureName"": ""heart attack patients given aspirin at arrival""}"
58,"{""MeasureCode"": ""ami-2""}","{""MeasureCode"": ""ami-2""}"
59,"{""Score"": ""100%""}","{""Score"": ""90%""}"
60,"{""Condition"": ""heart failure""}","{""Condition"": ""heart failure""}"
61,"{""HospitalName"": ""crenshaw community hospital""}","{""HospitalName"": ""crenshaw community hospital""}"
62,"{""Sample"": ""21 patients""}","{""Sample"": ""21 patients""}"
63,"{""CountyName"": ""crenshaw""}","{""CountyName"": ""crenshaw""}"
64,"{""ZipCode"": ""36049""}","{""ZipCode"": ""36049""}"
65,"{""ZipCode"": ""36049""}","{""ZipCode"": ""36049""}"
66,"{""State"": ""al""}","{""State"": ""al""}"
67,"{""MeasureName"": ""heart attack patients given aspirin at discharge""}","{""MeasureName"": ""heart attack patients given aspirin at discharge""}"
68,"{""ZipCode"": ""35640""}","{""ZipCode"": ""35640""}"
69,"{""ZipCode"": ""35640""}","{""ZipCode"": ""35640""}"
70,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
71,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
72,"{""Score"": ""98%""}","{""Score"": ""96%""}"
73,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
74,"{""Address1"": ""201 pine street northwest""}","{""Address1"": ""201 pine street northwest""}"
75,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
76,"{""Score"": ""57%""}","{""Score"": ""97%""}"
77,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
78,"{""State"": ""al""}","{""State"": ""al""}"
79,"{""Sample"": ""11 patients""}","{""Sample"": ""11 patients""}"
80,"{""Sample"": ""6 patients""}","{""Sample"": ""6 patients""}"
81,"{""HospitalName"": ""marshall medical center north""}","{""HospitalName"": ""marshall medical center north""}"
82,"{""Address1"": ""8000 alabama highway 69""}","{""Address1"": ""8000 alabama highway 69""}"
83,"{""MeasureCode"": ""hf-2""}","{""MeasureCode"": ""hf-2""}"
84,"{""City"": ""guntersville""}","{""City"": ""guntersville""}"
85,"{""State"": ""al""}","{""State"": ""al""}"
86,"{""Score"": ""95%""}","{""Score"": ""95%""}"
87,"{""MeasureCode"": ""scip-inf-4""}","{""MeasureCode"": ""scip-inf-4""}"
88,"{""Stateavg"": ""al_scip-vte-2""}","{""Stateavg"": ""al_scip-vte-2""}"
89,"{""ZipCode"": ""35235""}","{""ZipCode"": ""35235""}"
90,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
91,"{""Condition"": ""heart attack""}","{""Condition"": ""heart attack""}"
92,"{""City"": ""birmingham""}","{""City"": ""birmingham""}"
93,"{""Score"": ""95%""}","{""Score"": ""95%""}"
94,"{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}","{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}"
95,"{""City"": ""birmingham""}","{""City"": ""birmingham""}"
96,"{""ProviderNumber"": ""10011""}","{""ProviderNumber"": ""10011""}"
97,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
98,"{""Stateavg"": ""al_scip-inf-2""}","{""Stateavg"": ""al_scip-inf-2""}"
99,"{""CountyName"": ""jefferson""}","{""CountyName"": ""jefferson""}"
100,"{""HospitalOwner"": ""voluntary non-profit - private""}","{""HospitalOwner"": ""voluntary non-profit - private""}"
101,"{""PhoneNumber"": ""2058383122""}","{""PhoneNumber"": ""2058383122""}"
102,"{""HospitalOwner"": ""voluntary non-profit - private""}","{""HospitalOwner"": ""voluntary non-profit - private""}"
103,"{""MeasureName"": ""heart attack patients given aspirin at arrival""}","{""MeasureName"": ""heart attack patients given aspirin at arrival""}"
104,"{""CountyName"": ""de kalb""}","{""CountyName"": ""de kalb""}"
105,"{""HospitalOwner"": ""voluntary non-profit - church""}","{""HospitalOwner"": ""voluntary non-profit - church""}"
106,"{""CountyName"": ""de kalb""}","{""CountyName"": ""de kalb""}"
107,"{""Sample"": ""1 patients""}","{""Sample"": ""1 patients""}"
108,"{""Condition"": ""heart attack""}","{""Condition"": ""heart attack""}"
109,"{""CountyName"": ""de kalb""}","{""CountyName"": ""de kalb""}"
110,"{""City"": ""fort payne""}","{""City"": ""fort payne""}"
111,"{""State"": ""al""}","{""State"": ""al""}"
112,"{""PhoneNumber"": ""2568453150""}","{""PhoneNumber"": ""2568453150""}"
113,"{""Condition"": ""heart failure""}","{""Condition"": ""heart failure""}"
114,"{""ZipCode"": ""35968""}","{""ZipCode"": ""35968""}"
115,"{""Sample"": ""82 patients""}","{""Sample"": ""82 patients""}"
116,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
117,"{""Score"": ""97%""}","{""Score"": ""96%""}"
118,"{""CountyName"": ""de kalb""}","{""CountyName"": ""de kalb""}"
119,"{""HospitalOwner"": ""voluntary non-profit - church""}","{""HospitalOwner"": ""voluntary non-profit - church""}"
120,"{""Score"": ""99%""}","{""Score"": ""99%""}"
121,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
122,"{""HospitalName"": ""dekalb regional medical center""}","{""HospitalName"": ""dekalb regional medical center""}"
123,"{""ProviderNumber"": ""10015""}","{""ProviderNumber"": ""10015""}"
124,"{""Stateavg"": ""al_ami-1""}","{""Stateavg"": ""al_ami-1""}"
125,"{""PhoneNumber"": ""3346366221""}","{""PhoneNumber"": ""3346366221""}"
126,"{""HospitalOwner"": ""government - federal""}","{""HospitalOwner"": ""government - federal""}"
127,"{""Stateavg"": ""al_ami-5""}","{""Stateavg"": ""al_ami-5""}"
128,"{""CountyName"": ""clarke""}","{""CountyName"": ""clarke""}"
129,"{""Score"": ""89%""}","{""Score"": ""89%""}"
130,"{""ProviderNumber"": ""10015""}","{""ProviderNumber"": ""10015""}"
131,"{""Condition"": ""pneumonia""}","{""Condition"": ""pneumonia""}"
132,"{""MeasureName"": ""pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics""}","{""MeasureName"": ""pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics""}"
133,"{""Score"": ""96%""}","{""Score"": ""96%""}"
134,"{""Address1"": ""33700 highway 43""}","{""Address1"": ""33700 highway 43""}"
135,"{""PhoneNumber"": ""3346366221""}","{""PhoneNumber"": ""3346366221""}"
136,"{""Address1"": ""33700 highway 43""}","{""Address1"": ""33700 highway 43""}"
137,"{""MeasureCode"": ""scip-inf-3""}","{""MeasureCode"": ""scip-inf-3""}"
138,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
139,"{""ZipCode"": ""36784""}","{""ZipCode"": ""36784""}"
140,"{""Stateavg"": ""al_ami-1""}","{""Stateavg"": ""al_ami-1""}"
141,"{""ProviderNumber"": ""10016""}","{""ProviderNumber"": ""10016""}"
142,"{""Address1"": ""1000 first street north""}","{""Address1"": ""1000 first street north""}"
143,"{""State"": ""al""}","{""State"": ""al""}"
144,"{""Condition"": ""heart failure""}","{""Condition"": ""heart failure""}"
145,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
146,"{""MeasureName"": ""pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics""}","{""MeasureName"": ""pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics""}"
147,"{""ZipCode"": ""35007""}","{""ZipCode"": ""35007""}"
148,"{""ZipCode"": ""35007""}","{""ZipCode"": ""35007""}"
149,"{""MeasureName"": ""all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery""}","{""MeasureName"": ""all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery""}"
150,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
151,"{""Address1"": ""1720 university blvd""}","{""Address1"": ""1720 university blvd""}"
152,"{""City"": ""anniston""}","{""City"": ""anniston""}"
153,"{""CountyName"": ""calhoun""}","{""CountyName"": ""calhoun""}"
154,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
155,"{""ProviderNumber"": ""10038""}","{""ProviderNumber"": ""10038""}"
156,"{""Address1"": ""301 east 18th st""}","{""Address1"": ""301 east 18th st""}"
157,"{""Sample"": ""29 patients""}","{""Sample"": ""29 patients""}"
158,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
159,"{""PhoneNumber"": ""2562358900""}","{""PhoneNumber"": ""2562358900""}"
160,"{""CountyName"": ""calhoun""}","{""CountyName"": ""calhoun""}"
161,"{""ZipCode"": ""36201""}","{""ZipCode"": ""36201""}"
162,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
163,"{""ZipCode"": ""36305""}","{""ZipCode"": ""36305""}"
164,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
165,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
166,"{""Address1"": ""4370 west main street""}","{""Address1"": ""4370 west main street""}"
167,"{""Stateavg"": ""al_pn-2""}","{""Stateavg"": ""al_pn-2""}"
168,"{""Score"": ""100%""}","{""Score"": ""90%""}"
169,"{""HospitalName"": ""flowers hospital""}","{""HospitalName"": ""flowers hospital""}"
170,"{""ZipCode"": ""36305""}","{""ZipCode"": ""36303""}"
171,"{""PhoneNumber"": ""3347935000""}","{""PhoneNumber"": ""3347935000""}"
172,"{""CountyName"": ""houston""}","{""CountyName"": ""houston""}"
173,"{""MeasureName"": ""surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries""}","{""MeasureName"": ""surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries""}"
174,"{""Stateavg"": ""al_scip-vte-2""}","{""Stateavg"": ""al_scip-vte-2""}"
175,"{""MeasureCode"": ""ami-2""}","{""MeasureCode"": ""ami-2""}"
176,"{""Address1"": ""810 st vincents drive""}","{""Address1"": ""810 st vincents drive""}"
177,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
178,"{""Sample"": ""10 patients""}","{""Sample"": ""10 patients""}"
179,"{""State"": ""al""}","{""State"": ""al""}"
180,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
181,"{""ProviderNumber"": ""10086""}","{""ProviderNumber"": ""10086""}"
182,"{""Address1"": ""1530 u s highway 43""}","{""Address1"": ""1530 u s highway 43""}"
183,"{""ZipCode"": ""35594""}","{""ZipCode"": ""35594""}"
184,"{""Condition"": ""pneumonia""}","{""Condition"": ""pneumonia""}"
185,"{""City"": ""winfield""}","{""City"": ""winfield""}"
186,"{""Condition"": ""pneumonia""}","{""Condition"": ""pneumonia""}"
187,"{""Stateavg"": ""al_pn-7""}","{""Stateavg"": ""al_pn-7""}"
188,"{""Stateavg"": ""al_scip-inf-2""}","{""Stateavg"": ""al_scip-inf-2""}"
189,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
190,"{""ZipCode"": ""35594""}","{""ZipCode"": ""35594""}"
191,"{""Score"": ""95%""}","{""Score"": ""95%""}"
192,"{""MeasureName"": ""heart attack patients given aspirin at discharge""}","{""MeasureName"": ""heart attack patients given aspirin at discharge""}"
193,"{""PhoneNumber"": ""2514717110""}","{""PhoneNumber"": ""2514717110""}"
194,"{""HospitalName"": ""univ of south alabama medical center""}","{""HospitalName"": ""univ of south alabama medical center""}"
195,"{""PhoneNumber"": ""2514717110""}","{""PhoneNumber"": ""2514717110""}"
196,"{""HospitalName"": ""univ of south alabama medical center""}","{""HospitalName"": ""univ of south alabama medical center""}"
197,"{""State"": ""al""}","{""State"": ""al""}"
198,"{""PhoneNumber"": ""2514717110""}","{""PhoneNumber"": ""2514717110""}"
199,"{""Condition"": ""heart failure""}","{""Condition"": ""heart failure""}"
200,"{""Stateavg"": ""al_hf-2""}","{""Stateavg"": ""al_hf-2""}"
201,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
202,"{""MeasureName"": ""heart failure patients given smoking cessation advice/counseling""}","{""MeasureName"": ""heart failure patients given smoking cessation advice/counseling""}"
203,"{""MeasureCode"": ""pn-3b""}","{""MeasureCode"": ""pn-3b""}"
204,"{""Address1"": ""124 s memorial dr""}","{""Address1"": ""124 s memorial dr""}"
205,"{""PhoneNumber"": ""3343614267""}","{""PhoneNumber"": ""3343614267""}"
206,"{""MeasureCode"": ""hf-1""}","{""MeasureCode"": ""hf-1""}"
207,"{""Condition"": ""heart failure""}","{""Condition"": ""heart failure""}"
208,"{""State"": ""al""}","{""State"": ""al""}"
209,"{""Score"": ""94%""}","{""Score"": ""94%""}"
210,"{""ZipCode"": ""36067""}","{""ZipCode"": ""36067""}"
211,"{""ProviderNumber"": ""10108""}","{""ProviderNumber"": ""10108""}"
212,"{""MeasureCode"": ""scip-inf-1""}","{""MeasureCode"": ""scip-inf-1""}"
213,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
214,"{""Address1"": ""124 s memorial dr""}","{""Address1"": ""124 s memorial dr""}"
215,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
216,"{""Score"": ""100%""}","{""Score"": ""100%""}"
217,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
218,"{""Sample"": ""125 patients""}","{""Sample"": ""125 patients""}"
219,"{""Address1"": ""315 w hickory st""}","{""Address1"": ""315 w hickory st""}"
220,"{""CountyName"": ""talladega""}","{""CountyName"": ""talladega""}"
221,"{""EmergencyService"": ""no""}","{""EmergencyService"": ""no""}"
222,"{""Sample"": ""4 patients""}","{""Sample"": ""4 patients""}"
223,"{""ZipCode"": ""35150""}","{""ZipCode"": ""35150""}"
224,"{""Score"": ""97%""}","{""Score"": ""97%""}"
225,"{""ZipCode"": ""35150""}","{""ZipCode"": ""35150""}"
226,"{""Address1"": ""315 w hickory st""}","{""Address1"": ""315 w hickory st""}"
227,"{""MeasureName"": ""heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)""}","{""MeasureName"": ""heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)""}"
228,"{""City"": ""anchorage""}","{""City"": ""anchorage""}"
229,"{""Sample"": ""521 patients""}","{""Sample"": ""521 patients""}"
230,"{""MeasureName"": ""surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)""}","{""MeasureName"": ""surgery patients needing hair removed from the surgical area before surgery & who had hair removed using a safer method (electric clippers or hair removal cream not a razor)""}"
231,"{""HospitalName"": ""alaska regional hospital""}","{""HospitalName"": ""alaska regional hospital""}"
232,"{""HospitalOwner"": ""proprietary""}","{""HospitalOwner"": ""proprietary""}"
233,"{""Address1"": ""po box 287""}","{""Address1"": ""p.o. box 287""}"
234,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
235,"{""CountyName"": ""jefferson""}","{""CountyName"": ""jefferson""}"
236,"{""HospitalOwner"": ""government - hospital district or authority""}","{""HospitalOwner"": ""government - hospital district or authority""}"
237,"{""CountyName"": ""jefferson""}","{""CountyName"": ""jefferson""}"
238,"{""Sample"": ""0 patients""}","{""Sample"": ""1 patients""}"
239,"{""MeasureCode"": ""scip-vte-1""}","{""MeasureCode"": ""scip-vte-1""}"
240,"{""CountyName"": ""jefferson""}","{""CountyName"": ""jefferson""}"
241,"{""Condition"": ""heart attack""}","{""Condition"": ""heart attack""}"
242,"{""PhoneNumber"": ""3347742601""}","{""PhoneNumber"": ""3347742601""}"
243,"{""Address1"": ""126 hospital ave""}","{""Address1"": ""126 hospital ave""}"
244,"{""MeasureName"": ""heart failure patients given discharge instructions""}","{""MeasureName"": ""heart failure patients given discharge instructions""}"
245,"{""City"": ""ozark""}","{""City"": ""ozark""}"
246,"{""State"": ""al""}","{""State"": ""al""}"
247,"{""Stateavg"": ""al_pn-2""}","{""Stateavg"": ""al_pn-2""}"
248,"{""Sample"": ""62 patients""}","{""Sample"": ""62 patients""}"
249,"{""State"": ""al""}","{""State"": ""al""}"
250,"{""Address1"": ""126 hospital ave""}","{""Address1"": ""126 hospital ave""}"
251,"{""City"": ""ozark""}","{""City"": ""ozark""}"
252,"{""Score"": ""100%""}","{""Score"": ""100%""}"
253,"{""ZipCode"": ""36360""}","{""ZipCode"": ""36360""}"
254,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
255,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
256,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
257,"{""HospitalOwner"": ""voluntary non-profit - private""}","{""HospitalOwner"": ""voluntary non-profit - private""}"
258,"{""MeasureName"": ""heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)""}","{""MeasureName"": ""heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)""}"
259,"{""MeasureCode"": ""ami-5""}","{""MeasureCode"": ""ami-5""}"
260,"{""Sample"": ""0 patients""}","{""Sample"": ""0 patients""}"
261,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
262,"{""ZipCode"": ""35960""}","{""ZipCode"": ""35960""}"
263,"{""CountyName"": ""cherokee""}","{""CountyName"": ""cherokee""}"
264,"{""Sample"": ""44 patients""}","{""Sample"": ""44 patients""}"
265,"{""State"": ""al""}","{""State"": ""al""}"
266,"{""Condition"": ""pneumonia""}","{""Condition"": ""pneumonia""}"
267,"{""Score"": ""93%""}","{""Score"": ""93%""}"
268,"{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}","{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}"
269,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
270,"{""CountyName"": ""cherokee""}","{""CountyName"": ""cherokee""}"
271,"{""Score"": ""100%""}","{""Score"": ""100%""}"
272,"{""PhoneNumber"": ""3342882100""}","{""PhoneNumber"": ""3342882100""}"
273,"{""City"": ""montgomery""}","{""City"": ""montgomery""}"
274,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
275,"{""Sample"": ""257 patients""}","{""Sample"": ""250 patients""}"
276,"{""HospitalOwner"": ""voluntary non-profit - church""}","{""HospitalOwner"": ""voluntary non-profit - church""}"
277,"{""CountyName"": ""montgomery""}","{""CountyName"": ""montgomery""}"
278,"{""HospitalName"": ""baptist medical center south""}","{""HospitalName"": ""baptist medical center south""}"
279,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
280,"{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}","{""MeasureName"": ""pneumonia patients assessed and given influenza vaccination""}"
281,"{""Sample"": ""87 patients""}","{""Sample"": ""87 patients""}"
282,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
283,"{""CountyName"": ""montgomery""}","{""CountyName"": ""montgomery""}"
284,"{""MeasureName"": ""heart attack patients given aspirin at arrival""}","{""MeasureName"": ""heart attack patients given aspirin at arrival""}"
285,"{""ZipCode"": ""36106""}","{""ZipCode"": ""36106""}"
286,"{""MeasureName"": ""heart attack patients given beta blocker at discharge""}","{""MeasureName"": ""heart attack patients given beta blockers at discharge""}"
287,"{""Sample"": ""0 patients""}","{""Sample"": ""12 patients""}"
288,"{""PhoneNumber"": ""3342938000""}","{""PhoneNumber"": ""3342938000""}"
289,"{""CountyName"": ""montgomery""}","{""CountyName"": ""montgomery""}"
290,"{""Sample"": ""74 patients""}","{""Sample"": ""74 patients""}"
291,"{""Condition"": ""pneumonia""}","{""Condition"": ""pneumonia""}"
292,"{""Stateavg"": ""al_pn-5c""}","{""Stateavg"": ""al_pn-5c""}"
293,"{""ProviderNumber"": ""10024""}","{""ProviderNumber"": ""10024""}"
294,"{""State"": ""al""}","{""State"": ""al""}"
295,"{""HospitalName"": ""jackson hospital & clinic inc""}","{""HospitalName"": ""jackson hospital & clinic inc""}"
296,"{""PhoneNumber"": ""3342938000""}","{""PhoneNumber"": ""3342938000""}"
297,"{""PhoneNumber"": ""3342938000""}","{""PhoneNumber"": ""3342938000""}"
298,"{""MeasureName"": ""all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery""}","{""MeasureName"": ""all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery""}"
299,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
300,"{""Stateavg"": ""al_scip-vte-1""}","{""Stateavg"": ""al_scip-vte-1""}"
301,"{""Stateavg"": ""al_ami-2""}","{""Stateavg"": ""al_ami-2""}"
302,"{""State"": ""al""}","{""State"": ""al""}"
303,"{""PhoneNumber"": ""3347561400""}","{""PhoneNumber"": ""3347561400""}"
304,"{""HospitalOwner"": ""voluntary non-profit - other""}","{""HospitalOwner"": ""voluntary non-profit - other""}"
305,"{""City"": ""valley""}","{""City"": ""valley""}"
306,"{""CountyName"": ""chambers""}","{""CountyName"": ""chambers""}"
307,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
308,"{""MeasureCode"": ""pn-5c""}","{""MeasureCode"": ""pn-5c""}"
309,"{""Sample"": ""50 patients""}","{""Sample"": ""50 patients""}"
310,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
311,"{""HospitalType"": ""acute care hospitals""}","{""HospitalType"": ""acute care hospitals""}"
312,"{""Sample"": ""172 patients""}","{""Sample"": ""172 patients""}"
313,"{""City"": ""valley""}","{""City"": ""valley""}"
314,"{""CountyName"": ""chambers""}","{""CountyName"": ""chambers""}"
315,"{""State"": ""al""}","{""State"": ""al""}"
316,"{""PhoneNumber"": ""3348972257""}","{""PhoneNumber"": ""3348972257""}"
317,"{""Condition"": ""heart failure""}","{""Condition"": ""heart failure""}"
318,"{""City"": ""elba""}","{""City"": ""elba""}"
319,"{""CountyName"": ""coffee""}","{""CountyName"": ""coffee""}"
320,"{""ProviderNumber"": ""10027""}","{""ProviderNumber"": ""10027""}"
321,"{""Condition"": ""surgical infection prevention""}","{""Condition"": ""surgical infection prevention""}"
322,"{""MeasureName"": ""all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery""}","{""MeasureName"": ""all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery""}"
323,"{""Stateavg"": ""al_ami-8a""}","{""Stateavg"": ""al_ami-8a""}"
324,"{""ProviderNumber"": ""10029""}","{""ProviderNumber"": ""10029""}"
325,"{""EmergencyService"": ""yes""}","{""EmergencyService"": ""yes""}"
326,"{""Condition"": ""pneumonia""}","{""Condition"": ""pneumonia""}"
327,"{""CountyName"": ""lee""}","{""CountyName"": ""lee""}"
