,base_model.model.model.layers.0.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.0.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.1.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.2.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.3.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.4.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.5.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.6.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.7.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.8.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.9.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.10.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.11.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.12.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.13.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.14.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.15.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.16.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.17.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.18.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.19.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.20.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.21.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.22.self_attn.q_proj.lora_B.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_A.default.weight,base_model.model.model.layers.23.self_attn.q_proj.lora_B.default.weight,ids,sum_model_cols
10,9826.639,-7675.1494,-17836.336,-8841.405,3999.1152,-2825.0361,-14548.547,-9624.578,-11008.816,-13412.306,-324.67896,-5276.9883,-9716.029,-11735.122,-13580.912,-12074.086,-11282.771,-8681.923,-23804.744,-14906.572,-39524.8,-19136.95,-37732.117,-16964.531,-28039.807,-17021.012,-21933.738,-14528.385,-19498.512,-11339.871,-45857.0,-29813.953,-32485.914,-8958.383,-13714.214,-7219.372,446.31448,-1850.3408,-53494.4,-7832.756,-42593.277,-8433.42,-15656.61,-1513.9718,-49555.83,-3562.9326,-31710.094,-262.8579,[10],-763119.0
11,-11563.113,-17644.021,-35579.85,-20700.447,-30446.094,-24082.508,-31610.193,-24634.326,-40277.992,-25583.723,-40774.875,-21828.145,-27607.941,-31146.93,-49316.6,-26874.516,-15694.466,-15285.041,-32750.541,-21733.1,-41789.793,-23841.844,-44408.266,-24980.254,-73669.805,-34337.395,-41055.977,-23982.812,-63919.438,-29064.246,-44448.93,-40161.098,-33551.14,-12206.373,-16900.426,-7758.754,361.21735,-6105.4834,-14713.049,-10937.827,-52742.055,-22228.002,1096.8611,-87.00737,-80002.72,-11015.998,-6171.599,-671.58215,[11],-1304428.1
12,7225.804,2927.1582,2703.6658,252.60478,5698.9277,1692.0839,-2203.571,-877.5727,-4674.3354,-2017.83,738.0011,-857.89514,-2330.8513,-2296.3767,3656.7664,-29.583618,-1094.49,416.42517,-4901.591,-2979.4841,-8948.454,-5369.8193,-7135.7188,-2745.2188,-5385.7476,-3016.412,-3795.9321,-1058.3737,-13012.896,-4142.1846,-2825.3218,740.5388,-6558.331,-2455.2192,1543.3083,-1300.3313,1671.1466,-3407.4294,1794.4805,1331.8191,-3550.1885,-2046.96,-5855.41,-484.77893,8874.744,1498.2319,-31297.44,-1329.2285,[12],-97219.27
13,-11729.082,-14115.101,-17638.041,-8146.995,-7119.8203,-6578.4434,-1371.4998,-1251.72,-9290.409,-7178.5283,-10172.822,-6742.8906,-10277.406,-7155.1743,-4144.9253,-6348.03,-24378.5,-5639.6616,-8175.23,-5722.841,-6110.0786,-3241.967,-1131.311,-2379.9937,6651.1494,-1936.7661,-10126.227,-2136.1082,-25069.844,-14293.777,-8456.479,-6097.0615,-10105.378,-4397.561,-25816.441,-11865.822,-9.193848,-2429.6335,-29522.275,-11070.383,-7487.841,-2703.331,-2017.7681,-601.10925,-2207.5952,-445.23746,-12173.1455,-225.50284,[13],-370583.8
14,-13001.396,-20395.752,-37589.95,-18066.441,-17926.219,-13159.812,-25067.777,-14684.583,-26066.184,-15862.746,-12319.626,-13767.957,-30458.234,-18150.152,-30732.89,-20322.07,-23091.023,-13556.9,-14858.278,-11905.325,-26192.25,-14711.796,-18581.145,-11203.007,-30558.258,-14542.914,-12172.248,-7424.4336,-24417.379,-9170.872,-15883.014,-3139.7925,-4050.4678,-1226.135,969.60693,-42.37677,-6121.3203,-1403.5575,-3246.9917,-3587.1477,-39864.973,-6160.8994,-5997.8794,-728.1291,-10621.777,741.7744,-32277.28,-1623.4569,[14],-694221.25
15,-15552.02,-18863.092,-29732.254,-13421.05,-8227.105,-6322.2534,-17814.627,-11772.848,-8931.455,-7727.6714,-16764.387,-7799.5024,-29154.578,-13638.806,-24041.37,-15928.47,-14414.52,-9373.383,-54526.617,-22273.547,-23344.676,-15715.007,-32223.39,-12949.08,-25825.236,-13453.67,-18228.877,-12060.629,-12075.318,-4795.671,-34355.688,-9634.933,-16533.715,-2442.752,-10625.179,-5042.092,-9211.791,-2258.6345,-6043.4736,-9665.066,-31065.848,-5491.815,-4364.11,-509.45792,-45568.87,-2361.9177,-20212.504,-1802.1539,[15],-734141.06
16,-7316.497,-8788.319,-27337.703,-9987.211,-10151.231,-8006.39,-13070.672,-8304.609,-16056.391,-13677.262,-11778.311,-4654.571,-16336.455,-9714.561,-12140.022,-7014.6475,-8659.752,-4702.3066,-20187.582,-9907.944,-14542.959,-9219.83,-30699.086,-9550.523,-23980.389,-12239.155,-19467.81,-9429.389,-15166.792,-7841.1753,-17552.307,146.3125,-21599.822,-6374.715,-1856.6122,-1657.7087,566.5051,-1659.6816,-15193.98,539.1924,-24915.586,-3555.3003,-6829.601,-567.4182,-5000.223,-1177.5664,-12768.293,-185.88766,[16],-499572.2
17,-9648.272,-9208.633,-16234.651,-7850.507,-11579.751,-8958.8125,-10760.826,-5673.703,-9042.84,-7727.1963,-12713.026,-8325.63,-15213.113,-11772.083,-11301.326,-9362.903,-15922.558,-8350.736,-16702.87,-12068.669,-9498.799,-6555.2295,-10200.029,-5714.227,-5979.9756,-5606.608,-5921.995,-4705.407,-3369.2617,-1366.3073,-15587.055,-16443.13,-5754.2144,-5118.0254,-4981.13,-2713.8647,1278.0493,-1802.8983,-1574.9177,-167.1405,-12727.076,-4618.0566,-4425.3145,-477.40213,-12558.909,-1828.55,-18431.21,-1148.4862,[17],-386415.3
18,-24700.926,-21487.795,-24428.902,-13428.447,-19226.172,-14531.587,-18883.123,-9780.434,-3061.8442,-9023.346,-19075.855,-9102.444,-10003.498,-11928.309,-22242.988,-13005.535,-26126.875,-9943.04,-10332.033,-8611.7705,-15145.43,-9579.586,-15860.393,-5257.9463,-11119.744,-8819.543,-17634.84,-5742.1113,-29345.207,-12685.756,-18532.053,-9907.105,-8561.869,-3126.8855,-15992.661,-8297.688,-1711.0845,-2633.9192,-17831.152,-9881.818,-19339.625,-4324.1406,-2848.3596,-654.88824,-4511.5684,-842.17944,-3011.1946,-294.70923,[18],-562418.4
19,-13344.488,-25019.883,-57473.656,-23862.418,-15490.3545,-14838.33,-33764.8,-21185.732,-23160.918,-21888.43,-25492.08,-16545.143,-19378.418,-19726.861,-58370.266,-27291.922,-8160.4204,-16853.062,-39184.33,-19332.107,-34636.137,-24312.848,-44380.65,-17187.81,-54534.234,-27951.53,-35334.633,-18737.863,-32761.914,-9269.539,-42895.336,-18518.018,-30313.71,-8300.74,-17326.496,-10702.9,-2162.2012,-2611.2756,-30616.809,-10119.981,-56135.047,-11840.768,-6695.186,-468.56897,-27366.562,-6541.865,-16326.719,-650.8031,[19],-1099063.8
20,7935.75,2250.2642,-1256.3735,-2868.9521,7794.5034,3505.88,483.03613,-774.4442,-6164.221,-3993.6616,7549.031,492.42117,-3849.7961,670.7499,-1358.3848,-4150.7153,3041.8516,-1988.6205,15927.934,3057.4185,-986.29694,-1734.0311,7705.163,-1391.3196,4027.1328,1712.6494,6645.9326,-342.15088,13795.821,2817.3484,9773.98,1523.1152,1580.895,-4816.4526,-2522.085,-1572.4409,-8555.874,-1852.007,2692.6143,-2885.9238,-2098.936,-1530.7341,-1587.3092,-354.05872,741.90405,47.864006,380.97415,-619.0244,[20],46900.41
21,-7939.5605,-18107.586,-25809.24,-17212.457,-30782.672,-12588.453,-26508.314,-16732.977,-10900.62,-2778.5706,-10175.815,-8321.672,-23062.613,-21662.78,-18692.86,-19069.604,-14147.015,-15976.6875,-27638.094,-19058.133,-6772.874,-18424.09,-46817.496,-17084.742,-52495.016,-25829.582,-35857.375,-18313.914,-39190.805,-15203.479,-58665.39,-37899.758,-26538.594,-3550.7349,-10360.309,-1466.2198,-3058.7466,-36.739655,-23045.906,-6091.4727,-35573.6,-11371.67,-2793.1274,-365.11743,-84180.1,-10730.909,-1512.2693,-306.7278,[21],-940702.75
22,-1029.3756,-2197.1787,-13161.472,-4425.887,-733.6492,-1656.05,-8884.566,-5508.9307,459.98877,-6431.8467,-3556.3977,-4181.0625,-20375.852,-6148.9155,-15284.987,-8515.371,-7199.0796,-6332.876,-9120.729,-6372.5977,-6099.08,-5422.2627,-19151.11,-6707.018,-9299.246,-6570.2437,302.25717,-2165.1846,10608.287,3763.657,-18807.834,-11224.051,2245.7769,2325.0308,-20164.543,-6967.143,-8944.531,-1118.6829,-15372.942,1571.1986,-12255.729,-3174.205,-3904.6646,-734.535,11524.627,1132.0125,-12580.656,-400.74664,[22],-268248.38
23,-19944.662,-18665.281,-29033.02,-14635.789,-16847.96,-11903.621,-19131.102,-11454.055,-29155.504,-14281.613,-24886.477,-11142.026,-12186.701,-12916.791,-17312.742,-11840.448,-19702.383,-10956.586,-21990.766,-14608.684,-25882.223,-15865.2,-29454.355,-9012.445,-26710.172,-12223.819,-14649.075,-8451.711,-24115.297,-11455.404,-16429.326,-10492.322,-8424.41,-6659.6035,-9122.514,-6143.7017,-973.4325,-2838.7915,528.5659,-4127.5825,-16450.6,-12717.93,-11413.343,-686.6609,-9661.887,-1865.6437,-13714.457,-1350.8539,[23],-652960.44
24,-1734.9534,-1175.7664,-2483.404,-1246.8875,-2068.5461,-1401.2224,-876.2563,-579.1106,-554.712,-172.7157,278.90637,-887.4756,-1288.5662,-991.61804,-834.12585,-383.17365,138.73572,-649.6788,-1024.3757,-670.5066,-569.16144,-692.4881,-1186.0245,17.393127,475.97858,373.17426,-91.104126,-338.25052,-854.67456,-238.93008,425.1665,70.74159,250.32666,108.92987,-3761.896,-403.29065,-531.6993,813.3568,116.90094,-535.7986,-87.88617,417.63202,237.61417,-112.76747,-4201.9033,-1056.7004,10695.645,335.42554,[24],-18929.744
25,-16733.945,-19181.398,2524.6619,-4744.627,-9242.316,-15731.084,-8949.843,-5161.698,3841.7297,-4767.671,-18210.203,-7678.907,-8119.0156,-13750.576,-32019.363,-17964.723,-29132.309,-8196.201,1655.229,-2827.1272,-10221.453,-8688.453,-20312.701,-7935.402,4968.0234,-4491.8867,-21614.508,-7056.7427,-38298.484,-14861.294,-48109.797,-32313.64,-13460.664,-986.7635,-40759.85,-14534.499,-16174.555,-4171.8354,-64458.684,-21567.582,-46606.64,-11929.157,-1205.1099,-464.02444,5683.2026,-1417.276,-4004.9883,-376.0891,[25],-659760.1
26,17415.395,5862.58,-5668.8716,-3026.8508,21021.148,3977.555,15536.234,7710.3257,3996.476,1261.7572,15167.847,3298.669,-6553.8384,-5551.4067,-3979.7854,-4229.397,-8754.346,-3440.9307,-3923.684,-4000.6343,-7618.3965,-5664.4043,731.8306,-2456.1826,4913.8164,1415.7031,-3070.6873,-1533.1558,1905.8547,2190.25,-17675.309,-24573.422,-11320.266,-9084.402,-17812.75,-6929.5625,3301.6465,-2295.5464,-15964.946,-8869.019,-21476.209,-3350.8518,1703.3464,11.64209,-12768.457,-1085.3788,-10294.982,-270.2558,[26],-121821.85
27,-11607.685,-9887.623,-21855.393,-10749.225,-11035.188,-10374.957,-27132.197,-15789.859,-30553.852,-16110.56,-17467.16,-12351.085,-33070.992,-15102.25,-26743.324,-13362.952,-20653.422,-12180.463,-20453.19,-9713.9375,-20286.664,-13123.47,-21446.465,-6690.163,-31548.75,-18321.254,-15810.484,-8952.207,-14090.777,-8073.0073,-36520.773,-23010.805,-17061.434,-5491.2896,-24470.316,-9440.293,-6102.1694,-1452.7362,-19019.59,-9752.644,-27468.418,-6596.749,-22130.3,-3340.3467,-30304.184,-2746.4292,-11507.371,-731.96,[27],-761686.4
28,-17864.018,-18755.367,-33933.18,-20188.941,-22893.1,-16656.785,-34574.812,-25823.816,-30155.842,-16795.562,-26086.832,-14919.578,-36562.754,-23591.746,-47869.652,-28997.81,-33336.562,-17844.227,-27165.617,-16697.908,-24816.701,-13131.426,-23320.992,-11270.426,-29521.855,-18612.906,-14637.939,-11153.629,-24709.383,-12622.026,-31257.168,-21855.965,-33347.31,-10225.358,-3842.7212,-4129.919,-1863.8549,-4602.4473,-10694.082,-6338.435,-26765.293,-10534.852,-13997.26,704.6843,-33801.734,-4274.769,-39455.062,-209.75671,[28],-951002.8
29,-21817.807,-16088.757,-19190.266,-11727.607,-20881.861,-13576.845,-7315.1475,-3304.3157,254.46777,-3849.5762,-17712.57,-6916.6274,-12321.505,-9573.419,-26716.912,-12903.453,-22009.244,-5671.482,-5353.802,-3463.8608,-10526.879,-6387.959,-11577.577,-2543.1626,3171.6284,-4067.087,-13298.84,-2679.2063,-22084.219,-9476.436,-18329.996,-11362.661,-8706.878,-2910.9531,-18667.371,-8815.636,594.8903,-2524.3108,-37961.883,-12964.729,-31963.871,-7966.515,1583.0077,113.01206,-9720.61,-2169.982,-830.73596,849.5816,[29],-491365.97
30,-3880.8728,-10750.389,-29978.732,-14292.39,11462.497,569.6821,-27423.525,-18606.799,-12970.6045,-11495.105,-22042.043,-13170.27,-28475.148,-15106.754,-50247.33,-24644.746,-13574.379,-13067.063,-47450.016,-19332.494,-25337.086,-18965.094,-38240.617,-17474.438,-37158.44,-19559.592,-34546.805,-17384.0,-44792.113,-15511.135,-47839.723,-23338.543,-36010.04,-5847.957,-19663.314,-7625.638,-17832.191,-4186.675,-20868.285,-4989.753,-26435.256,-6025.761,-5821.116,-1032.8782,-27852.658,-2364.1616,-14626.17,1513.9005,[30],-904292.1
31,3695.0588,4304.06,-14336.244,-5799.825,15018.896,4365.636,125.805756,1726.1604,-12764.498,-376.84174,-6234.506,-2437.209,-4446.016,2024.0107,3323.2354,1056.8832,5726.9854,-1366.6354,-8148.1694,-2768.1074,-2770.6965,-995.51025,-6056.504,-2414.3032,3843.606,-191.79962,-1379.7572,-3988.2214,-4802.6533,-4185.4575,-14470.115,-16905.088,-13192.37,-4925.9087,-19784.02,-4473.2217,-887.7282,-2446.5627,-6974.5674,-3811.1626,-24394.938,-2610.7573,5249.8145,171.02142,-1898.7596,130.28185,-24997.504,-1272.9746,[31],-177747.16
32,-13839.2295,-16385.686,-34775.766,-18316.914,-32423.852,-17981.648,-27269.21,-19015.582,-28710.443,-16996.625,-15859.255,-12880.965,-35002.94,-25642.48,-44532.223,-25362.605,-15912.184,-20415.605,-32215.117,-21919.422,-38773.71,-22284.29,-45523.414,-22297.227,-66240.875,-31948.496,-18460.803,-16273.406,-101289.78,-54470.906,-33634.777,-37036.23,-7651.493,-10803.441,-33730.438,-17327.09,-4632.73,-12176.962,-30392.242,-19461.613,-71306.41,-40226.59,-31977.68,-3292.7476,-48034.83,-8818.425,-53346.047,-4395.373,[32],-1361265.6
33,6696.436,-8692.101,-19976.809,-5433.9233,-2257.7205,-2329.3594,-23629.281,-14931.68,-20572.926,-17164.074,-9675.957,-5235.294,-31085.643,-21510.139,-34182.97,-19328.785,-14196.146,-15602.38,-55064.957,-28476.535,-42533.805,-28753.07,-53234.742,-22943.258,-75556.27,-34747.562,-29934.133,-18598.457,-21127.945,-2624.2656,-59997.996,-29934.02,-23548.328,-1755.1682,-29248.12,-13243.537,-3349.4717,1128.7255,-55964.59,-14365.576,-48249.434,-7020.68,-28823.926,-7631.871,-18217.945,-1227.2632,-9493.956,-129.92548,[33],-1023776.75
34,-20340.352,-22146.512,-50558.0,-24756.543,-28795.613,-23288.145,-47069.97,-29494.38,-38100.35,-28020.89,-36018.004,-21680.79,-37848.016,-31771.744,-53935.727,-30813.762,-23150.656,-21964.273,-37259.312,-22325.686,-54068.027,-29865.875,-52645.08,-25182.457,-80538.89,-36792.69,-41062.145,-22781.025,-67014.75,-27086.234,-47949.316,-30537.787,-23564.373,-7695.8413,-18857.346,-9930.888,-6638.191,-7116.5386,-20229.191,-12288.684,-45822.53,-19558.404,-18113.05,-2954.519,-135301.72,-17772.127,-3847.2983,-449.12122,[34],-1495002.6
